,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
3206,"[[2, 6], [], [9, 8], [], [], [3, 1], [4], [5, 3], [], []]","[None, 3, 1, 0, -3, 4, -3, 1, -1, 4]",157,163,"{0, 9, 2}",8,2.0,,best_second,w5284fa9,7.696212639346407,6.92461239604856,8.075893630298857,5,5,0,1,1,1
3208,"[[5, 8], [7], [], [], [], [8, 2], [4, 3], [], [], [6, 1]]","[2, -3, -4, 3, 2, -1, 2, 3, 2, None]",159,165,"{9, 3, 6}",3,1.0,,best_second,w5284fa9,7.201170883281678,7.715123603632105,8.183676582620656,5,5,0,1,1,1
3210,"[[5, 9], [7, 8], [0, 3], [4], [], [], [], [8, 6], [], []]","[2, -4, None, -2, 0, 3, 2, -2, 3, -2]",161,167,"{0, 2, 5}",6,4.0,,best_second,w5284fa9,7.725330037917134,6.444131256700441,7.970049304976135,5,5,0,1,1,1
3212,"[[5], [7, 9], [8, 3], [], [2, 0], [], [1, 7], [], [], []]","[1, -4, -3, 4, None, 3, -4, -4, -4, -2]",163,169,"{0, 4, 5}",7,,8.0,best_alone,w5284fa9,7.539027055823994,6.795705775173515,7.927685045615778,4,4,0,1,1,1
3214,"[[4, 6], [7], [], [], [6, 2], [9, 3], [], [], [5, 1], []]","[-1, 3, -3, -3, 3, 3, 4, -1, None, 1]",165,171,"{8, 9, 5}",3,6.0,,best_min,w5284fa9,7.1929342212158,7.819636302367591,8.247482004285693,4,4,0,1,1,1
3216,"[[], [], [9, 0], [8, 1], [], [3, 7], [], [4], [], [0, 6]]","[0, 0, 0, -3, 0, None, 1, 2, -4, -1]",167,173,"{4, 5, 7}",7,,4.0,best_alone,w5284fa9,7.440733707389261,7.102499355774649,7.9786537290827315,2,2,0,1,1,1
3218,"[[], [], [], [0], [7, 8], [], [9, 3], [8, 2], [], [5, 1]]","[1, 1, 1, 2, 0, -3, None, -3, 1, 4]",169,175,"{9, 6, 1}",3,3.0,,best_min,w5284fa9,7.534762657037537,7.548028969935014,8.234299635696255,5,5,0,1,1,1
3220,"[[], [5, 2], [], [8, 6], [], [], [7], [], [4, 0], [1, 5]]","[4, 0, -4, None, 2, -1, 3, 2, -3, -4]",171,177,"{3, 6, 7}",5,,2.0,best_alone,w5284fa9,7.423568444259167,6.366470447731438,7.721348612617949,5,5,0,1,1,1
3222,"[[], [], [], [], [9, 7], [3, 0], [], [2], [5, 3], [1, 6]]","[3, -4, 2, -3, None, 2, -2, 0, 4, -2]",173,179,"{2, 4, 7}",7,,2.0,best_alone,w5284fa9,7.528331766707247,8.076204527239026,8.532278828834277,2,2,0,1,1,1
3224,"[[4, 9], [], [7, 8], [0, 4], [], [], [], [6, 5], [1], []]","[4, -2, None, 1, -3, -3, 4, 4, -1, -3]",175,181,"{2, 6, 7}",9,7.0,,best_second,w5284fa9,7.292337176173877,6.777646593635117,7.760467029213421,8,8,0,1,1,1
3226,"[[2, 4], [3], [], [], [], [6, 1], [8, 7], [], [], [0, 2]]","[-1, 1, 2, -4, -2, None, 0, 4, 3, 0]",177,183,"{1, 3, 5}",4,,1.0,best_second,w5284fa9,7.890956716138919,7.681560362559537,8.484669999710677,4,-3,7,0,0,1
3228,"[[], [], [8, 6], [], [], [9, 3], [4], [], [7, 0], [3, 1]]","[1, -2, None, -2, 4, 3, 4, -3, -2, 3]",179,185,"{2, 4, 6}",11,,4.0,best_alone,w5284fa9,7.57095858316901,6.993932975223189,8.016317898503415,8,8,0,1,1,1
3230,"[[1, 2], [], [], [6, 8], [], [], [4, 9], [0, 1], [5], []]","[0, 1, -1, None, 1, -4, 4, -4, 1, -1]",181,187,"{3, 4, 6}",5,5.0,,best_second,w5284fa9,7.1592919047975645,8.076515327552329,8.412499120301572,5,5,0,1,1,1
3232,"[[2, 9], [3, 6], [9, 4], [8, 7], [], [], [5], [], [], []]","[0, None, -4, -2, -3, 1, 4, -4, -2, -1]",183,189,"{1, 5, 6}",10,,2.0,best_alone,w5284fa9,7.5595594960077,7.017506142941256,8.017637159908476,5,5,0,1,1,1
3234,"[[], [5, 8], [], [2], [1, 5], [], [0, 7], [], [], [6, 3]]","[2, 0, 1, 0, 2, -3, -4, 4, -2, None]",185,191,"{9, 2, 3}",2,,2.0,best_alone,w5284fa9,7.443078374348516,6.821107472256465,7.8724551500639794,1,1,0,1,1,1
3236,"[[6], [], [], [9, 0], [7, 1], [], [], [1, 5], [], [8, 2]]","[-1, 0, 0, None, 0, -2, 0, 2, 2, 1]",187,193,"{8, 9, 3}",3,1.0,,best_second,w5284fa9,8.23880116587155,7.553810852008231,8.646816959209742,3,3,0,1,1,1
3238,"[[], [], [1, 8], [], [5, 6], [6, 3], [], [0], [], [2, 7]]","[3, -3, -2, 1, -1, 2, -2, 1, -1, None]",189,195,"{0, 9, 7}",8,,2.0,best_alone,w5284fa9,7.778211474512493,6.371611847231857,7.996990405837649,4,4,0,1,1,1
3240,"[[9], [5, 3], [7, 4], [], [], [], [], [4, 6], [1, 0], []]","[4, 0, -1, -2, 2, 1, 3, 1, None, -4]",191,197,"{8, 0, 9}",2,,3.0,best_min,w5284fa9,7.424165281042028,7.237778191923443,8.028129059431759,1,0,1,0,0,1
3242,"[[2, 3], [], [3, 1], [], [], [], [5, 4], [], [7], [6, 8]]","[-2, 1, 0, 1, 2, 0, -2, 1, 0, None]",193,199,"{8, 9, 7}",2,,2.0,best_alone,w5284fa9,7.739359202689098,6.359573868672378,7.96346006663897,1,1,0,1,1,1
3244,"[[1, 9], [], [3, 8], [6, 4], [], [0, 1], [], [], [7], []]","[3, 1, None, -2, -4, 3, 2, 0, 2, 3]",195,201,"{8, 2, 7}",5,,6.0,best_alone,w5284fa9,7.655390644826152,6.642486801367256,7.964850887447313,2,2,0,1,1,1
3246,"[[7, 9], [], [1, 4], [0, 5], [], [6], [], [], [2, 1], []]","[4, 3, 2, None, -4, 1, -4, -2, 4, -3]",197,203,"{0, 3, 7}",3,7.0,,best_second,w5284fa9,7.054449658132941,8.117610746466228,8.414052432496725,2,2,0,1,1,1
3248,"[[], [5, 6], [], [], [2], [6, 7], [], [], [0, 3], [8, 4]]","[3, 2, 4, -1, 1, 2, 2, 3, 1, None]",199,205,"{9, 2, 4}",3,,4.0,best_alone,w5284fa9,8.252185436003328,6.693323668269948,8.442900586834382,5,5,0,1,1,1
3250,"[[], [6, 0], [9, 7], [], [3], [1, 4], [], [], [2, 9], []]","[4, -4, 3, 2, 0, None, 2, -2, -4, -4]",1,7,"{3, 4, 5}",3,,2.0,best_alone,w0c70a81,8.275376374836407,7.028201432058004,8.527737405291909,2,2,0,1,1,1
3252,"[[2], [8, 0], [], [4, 7], [7, 9], [], [], [], [6, 5], []]","[2, None, -1, 4, -4, -2, 4, -3, -4, 1]",3,9,"{0, 1, 2}",4,,6.0,best_alone,w0c70a81,8.062117582754738,7.751475318021457,8.611775833902186,1,1,0,1,1,1
3254,"[[8, 6], [], [0, 5], [7, 4], [], [1], [], [4, 9], [], []]","[-4, 4, None, 0, -4, -2, -1, 3, 1, 2]",5,11,"{0, 8, 2}",6,3.0,,best_alone,w0c70a81,8.17611034223734,8.596558746796978,9.101306450952048,2,-3,5,0,0,1
3256,"[[], [0, 2], [], [7], [], [], [4, 5], [], [1, 3], [6, 4]]","[-4, -4, 4, 3, -1, -3, -3, 4, None, -1]",7,13,"{8, 3, 7}",11,,8.0,best_alone,w0c70a81,7.690743163541872,6.960347729101308,8.083637203141548,7,7,0,1,1,1
3258,"[[7, 1], [], [4], [6, 8], [], [3, 6], [], [], [], [0, 2]]","[1, -3, -1, 1, 4, 3, 4, 1, 4, None]",9,15,"{0, 9, 7}",3,4.0,,best_alone,w0c70a81,7.937017489515454,7.66105638236183,8.501470230951002,3,2,1,0,0,1
3260,"[[2, 5], [], [], [], [0, 2], [], [7, 8], [1, 3], [9], []]","[-4, -2, 1, 0, 4, -3, None, -2, 2, 4]",11,17,"{8, 9, 6}",9,,2.0,best_alone,w0c70a81,8.21554741194707,7.074963197966044,8.492695559815838,6,6,0,1,1,1
3262,"[[2, 4], [], [9, 6], [], [5], [], [], [8, 3], [3, 1], []]","[None, -2, 3, -3, -3, -1, -3, -3, 3, -1]",13,19,"{0, 9, 2}",4,6.0,,best_second,w0c70a81,7.656337166430183,8.296297112642506,8.719644119505357,2,2,0,1,1,1
3264,"[[], [], [], [], [0, 7], [2], [1, 3], [], [6, 5], [4, 0]]","[-1, 3, -3, 4, -1, 2, 0, -2, None, -3]",15,21,"{8, 2, 5}",3,,1.0,best_second,w0c70a81,8.06117135969092,7.956827122090111,8.70334075304372,4,-1,5,0,0,1
3266,"[[], [9], [], [0, 2], [], [], [4, 5], [6, 4], [3, 1], []]","[3, -1, -2, 1, 1, 1, 3, 1, None, -2]",17,23,"{8, 0, 3}",6,3.0,,best_second,w0c70a81,8.226038429485483,7.077498053569231,8.50126704086598,4,4,0,1,1,1
3268,"[[2], [5, 4], [], [], [], [4, 9], [], [6, 3], [7, 0], []]","[0, 1, 1, 4, -4, -2, 2, -4, None, 2]",19,25,"{8, 6, 7}",2,8.0,,best_alone,w0c70a81,8.48446336679332,6.198478716492308,8.581106517159892,1,-2,3,0,0,1
3270,"[[], [], [], [], [6, 1], [0, 2], [], [4, 8], [3], [5, 0]]","[-1, 1, -3, 0, 1, 2, 4, None, 0, -2]",21,27,"{8, 3, 7}",4,,3.0,best_second,w0c70a81,8.259458195332408,7.568379267836522,8.665440767876442,5,0,5,0,0,1
3272,"[[], [], [], [7, 0], [8, 6], [1], [], [], [6, 2], [3, 5]]","[3, -1, -1, -4, -1, 1, 2, 1, 3, None]",23,29,"{9, 5, 1}",2,,2.0,best_alone,w0c70a81,8.192570471152173,7.239214973779806,8.518392471991719,0,0,0,1,1,1
3274,"[[], [], [5, 4], [8, 6], [], [4, 1], [7], [], [0, 9], []]","[2, -1, -1, None, 2, 2, 3, 2, -3, -4]",25,31,"{3, 6, 7}",9,,6.0,best_alone,w0c70a81,8.141189793457691,6.192362489474872,8.27410200229233,5,5,0,1,1,1
3276,"[[9, 4], [7, 2], [], [], [3], [], [1, 7], [], [], [5, 8]]","[None, -3, -1, 2, 3, 2, -2, 4, -4, -3]",27,33,"{0, 3, 4}",9,,6.0,best_alone,w0c70a81,7.964850887447313,6.9975959829819265,8.286773231131251,5,5,0,1,1,1
3278,"[[5, 2], [], [], [6, 8], [], [], [7, 1], [], [4], [0, 5]]","[-1, -2, 2, None, -3, -2, 1, 4, -4, 0]",29,35,"{3, 6, 7}",9,3.0,,best_second,w0c70a81,8.265135629937387,6.813444599510896,8.475328987317539,5,5,0,1,1,1
3280,"[[], [], [], [], [], [8, 1], [3, 0], [6, 9], [1, 2], [4]]","[-2, 2, 0, 4, -3, 3, 0, None, 0, -3]",31,37,"{3, 6, 7}",8,2.0,,best_second,w0c70a81,8.503499864284235,7.392031567514591,8.787830829258759,4,4,0,1,1,1
3282,"[[], [], [], [0, 7], [1, 6], [2], [], [], [3, 0], [4, 5]]","[3, 3, 4, -3, -3, 1, -3, -3, 4, None]",33,39,"{9, 2, 5}",8,,6.0,best_alone,w0c70a81,7.9599745280805365,7.1631723908466425,8.331827004436057,5,5,0,1,1,1
3284,"[[5, 8], [], [], [4, 7], [2, 6], [], [], [1], [], [0, 5]]","[0, 4, -4, None, -1, -3, -2, 3, 2, 1]",35,41,"{1, 3, 7}",11,,2.0,best_alone,w0c70a81,7.903596289614302,6.9975959829819265,8.242756345714477,7,7,0,1,1,1
3286,"[[3, 6], [4, 2], [], [8, 5], [], [], [9], [1, 4], [], []]","[None, -2, -2, 4, 2, 1, -1, 3, 4, 4]",37,43,"{0, 9, 6}",4,,3.0,best_second,w0c70a81,8.851233902846035,7.0317412587631285,9.001346243766392,8,3,5,0,0,1
3288,"[[], [8, 9], [3, 0], [], [2, 6], [1, 8], [7], [], [], []]","[-4, 1, 3, 3, None, -3, -3, -2, 1, -2]",39,45,"{4, 6, 7}",9,,7.0,best_second,w0c70a81,7.917171988845776,7.1631723908466425,8.302513718514156,6,-5,11,0,0,1
3290,"[[3], [6, 8], [1, 0], [], [5, 9], [9, 7], [], [], [], []]","[-1, -2, None, -3, -3, -3, 2, 2, 0, 2]",41,47,"{1, 2, 6}",3,2.0,,best_second,w0c70a81,8.620832226175724,7.484368643286131,8.899048433885268,0,0,0,1,1,1
3292,"[[], [8, 7], [9, 4], [2, 9], [], [], [], [0], [6, 5], []]","[0, None, 4, -3, 1, 2, 3, -3, -3, -1]",43,49,"{8, 1, 6}",2,5.0,,best_second,w0c70a81,8.22416351263786,6.925595197110468,8.465268118551318,0,0,0,1,1,1
3294,"[[], [], [1], [], [6, 8], [3, 7], [8, 0], [], [], [5, 2]]","[4, -1, 2, -2, 4, -3, 0, 0, 1, None]",45,51,"{9, 2, 1}",5,,2.0,best_alone,w0c70a81,7.909489492673759,7.239214973779806,8.32239411311117,1,1,0,1,1,1
3296,"[[6, 3], [5, 9], [], [], [1, 7], [], [3, 2], [8], [], []]","[-1, 2, -2, 1, None, -2, -1, -3, 1, -1]",47,53,"{1, 4, 9}",2,3.0,,best_second,w0c70a81,8.301769763117166,8.54188580400661,9.12205545710861,1,1,0,1,1,1
3298,"[[], [], [], [0], [], [7, 2], [5, 7], [], [1, 4], [8, 3]]","[1, -2, 2, 0, 1, -4, -1, -2, 1, None]",49,55,"{8, 9, 4}",2,0.0,,best_min,w0c70a81,8.46863300080086,7.520234556474628,8.795884972029887,2,2,0,1,1,1
3300,"[[], [6], [5, 7], [], [2, 1], [], [], [], [9, 3], [3, 0]]","[-1, 4, -2, 3, None, -2, 1, -4, -1, 2]",51,57,"{1, 4, 6}",10,,2.0,best_alone,w0c70a81,8.659907293615413,6.9975959829819265,8.83346272071993,5,5,0,1,1,1
3302,"[[7, 1], [], [], [4, 2], [], [], [3, 9], [1, 8], [], [5]]","[-3, -2, -1, 1, -3, -3, None, 1, -2, 4]",53,59,"{9, 5, 6}",2,,2.0,best_alone,w0c70a81,8.943506132037239,6.46302945692067,9.023769800892813,1,1,0,1,1,1
3304,"[[], [], [3, 0], [], [2, 6], [9, 1], [7], [], [], [1, 8]]","[-3, 1, 3, 1, None, 4, 3, -1, -1, 3]",55,61,"{2, 3, 4}",3,6.0,,best_min,w0c70a81,8.407601514786142,7.095064377287131,8.645762292210945,4,4,0,1,1,1
3306,"[[], [7, 0], [1, 7], [5, 4], [9], [6, 8], [], [], [], []]","[-2, -1, 4, None, 2, 4, -2, -3, -4, 1]",57,63,"{9, 3, 4}",2,,2.0,best_alone,w0c70a81,8.538171597801428,6.974478911025045,8.728102205062106,3,3,0,1,1,1
3308,"[[], [], [], [6, 7], [9, 8], [], [0, 2], [1], [], [8, 5]]","[0, 4, -4, None, 1, -3, -4, -4, 4, 4]",59,65,"{1, 3, 7}",6,,4.0,best_alone,w0c70a81,8.70251025718999,6.831953565565856,8.845633256340188,0,0,0,1,1,1
3310,"[[8, 9], [5, 4], [1, 5], [], [], [], [], [], [7, 6], [3]]","[None, 4, -2, 4, 4, 2, 0, -2, -2, 0]",61,67,"{0, 9, 3}",7,,2.0,best_alone,w0c70a81,8.408493774492896,6.893656354602635,8.607033895416027,4,4,0,1,1,1
3312,"[[], [], [8, 0], [2, 8], [], [], [4], [9, 6], [], [1, 5]]","[2, 1, -3, -4, 2, -3, 4, None, -2, 0]",63,69,"{4, 6, 7}",7,,4.0,best_alone,w0c70a81,7.563719668414366,6.410174881966167,7.837554360881085,6,6,0,1,1,1
3314,"[[], [6, 5], [], [8, 4], [], [7], [0, 9], [], [4, 2], []]","[1, None, -1, 2, 3, -1, 1, 4, -2, -3]",65,71,"{1, 5, 7}",3,,4.0,best_alone,w0c70a81,8.211211361793023,7.15851399732932,8.510369966068113,3,3,0,1,1,1
3316,"[[9, 1], [], [5], [6, 2], [0, 9], [], [7, 8], [], [], []]","[-1, 3, -4, None, -4, -4, 4, -4, 2, 2]",67,73,"{8, 3, 6}",10,2.0,,best_second,w0c70a81,8.272570608424903,6.769641976852502,8.473241303887054,6,6,0,1,1,1
3318,"[[4, 5], [6, 8], [], [9], [5, 2], [], [], [1, 3], [], []]","[-3, -1, 0, 1, -1, 1, -1, None, -3, 3]",69,75,"{9, 3, 7}",7,,2.0,best_alone,w0c70a81,8.605020901781758,7.417580402414544,8.871084263978354,4,4,0,1,1,1
3320,"[[8, 2], [], [5], [], [3, 7], [], [4, 3], [], [9, 1], []]","[None, -1, -1, -2, -3, 0, -2, -4, 2, 0]",71,77,"{0, 8, 9}",2,3.0,,best_second,w0c70a81,8.229777750081888,7.678326356506886,8.68457030082437,2,2,0,1,1,1
3322,"[[5, 2], [9, 3], [8], [], [], [7, 4], [1, 9], [], [], []]","[None, 2, 2, 3, 1, -4, 2, -1, 4, 0]",73,79,"{0, 8, 2}",10,,2.0,best_alone,w0c70a81,8.289288323000317,6.093569770045136,8.394573477868327,6,6,0,1,1,1
3324,"[[6, 3], [], [], [1], [8, 2], [], [9, 5], [4, 8], [], []]","[None, -1, 2, -2, 0, 4, -2, 4, -1, -3]",75,81,"{0, 5, 6}",6,6.0,,best_min,w0c70a81,8.93642970360832,7.239214973779806,9.104535313079207,2,2,0,1,1,1
3326,"[[], [], [4], [9, 8], [], [6, 2], [1, 0], [], [], [8, 7]]","[4, -4, -4, 0, 0, None, 2, 1, -2, -4]",77,83,"{0, 5, 6}",9,2.0,,best_second,w0c70a81,7.704811922932594,6.8501261661455,8.058960017769419,6,6,0,1,1,1
3328,"[[], [], [], [0, 1], [5, 2], [], [8], [4, 5], [], [3, 6]]","[-3, 1, 3, -3, 4, -1, 3, 3, 4, None]",79,85,"{8, 9, 6}",11,,4.0,best_alone,w0c70a81,8.160518247477505,6.591673732008658,8.349484346990128,7,7,0,1,1,1
3330,"[[2, 8], [0, 2], [], [9, 6], [3, 7], [], [], [5], [], []]","[-1, 1, -4, 4, None, -2, 1, -3, -2, 3]",81,87,"{9, 3, 4}",7,3.0,,best_second,w0c70a81,7.687997166393016,6.255750041753367,7.9017475185201445,7,7,0,1,1,1
3332,"[[3, 9], [], [], [7, 2], [5, 1], [1, 6], [], [], [], [8]]","[None, 2, -1, -2, 1, 1, 0, -3, -1, 1]",83,89,"{0, 3, 7}",4,1.0,,best_alone,w0c70a81,8.067149039910104,7.614312146452001,8.559102594493448,0,-5,5,0,0,1
3334,"[[], [7], [3, 5], [], [2, 3], [], [8, 1], [], [9, 0], []]","[-3, 1, 3, 3, 3, -2, None, 3, -1, -1]",85,91,"{1, 6, 7}",7,,2.0,best_alone,w0c70a81,8.162516250140179,6.833031732786201,8.397057390176256,4,4,0,1,1,1
3336,"[[], [], [], [0, 1], [6, 2], [3, 9], [], [], [4, 6], [7]]","[2, -4, 0, -1, 2, None, -3, -4, 3, -3]",87,93,"{0, 3, 5}",7,3.0,,best_second,w0c70a81,8.728426091704613,6.137727054086234,8.800565992279921,1,1,0,1,1,1
3338,"[[], [], [], [7, 2], [6], [9, 4], [], [2, 0], [], [1, 8]]","[3, 4, -4, 2, 4, None, 3, -1, 0, -4]",89,95,"{4, 5, 6}",9,,4.0,best_alone,w0c70a81,7.701652362642225,5.993961427306569,7.867871490396322,7,7,0,1,1,1
3340,"[[], [], [], [], [7, 6], [0, 1], [3], [2, 9], [5, 0], []]","[0, 4, 3, -3, None, -3, -4, 3, 2, 2]",91,97,"{2, 4, 7}",7,1.0,,best_second,w0c70a81,7.653020413804189,5.796057750765372,7.79770203551669,6,6,0,1,1,1
3342,"[[6, 1], [], [4, 5], [0, 7], [5, 9], [], [], [8], [], []]","[-4, 0, 3, None, -3, -4, -4, 1, 4, -3]",93,99,"{8, 3, 7}",11,,4.0,best_alone,w0c70a81,8.34498036877057,6.495265555937007,8.490849216076636,5,5,0,1,1,1
3344,"[[], [], [9, 7], [], [5, 6], [], [], [1], [4, 5], [3, 0]]","[3, 4, None, -1, -1, 4, -2, 4, 1, -4]",95,101,"{1, 2, 7}",11,,4.0,best_alone,w0c70a81,7.685703061234547,6.654152520183219,7.990238185720363,8,8,0,1,1,1
3346,"[[4, 8], [], [], [7, 2], [1, 5], [], [], [], [6], [3, 7]]","[None, -3, -3, 4, -4, 1, 4, 1, -1, 4]",97,103,"{0, 8, 6}",8,,4.0,best_alone,w0c70a81,8.529714471969909,6.816735880594968,8.695339376799712,3,3,0,1,1,1
3348,"[[4, 1], [3], [], [], [9, 2], [], [], [6, 5], [7, 6], []]","[None, 4, -3, 3, -3, 3, 4, -1, 0, 1]",99,105,"{0, 1, 3}",11,,4.0,best_alone,w0c70a81,7.607878073278507,6.220590170099739,7.830425617820332,7,7,0,1,1,1
3350,"[[], [7, 2], [4], [], [], [], [], [3, 6], [9, 5], [5, 0]]","[3, None, 3, 2, -1, -2, 0, -1, 3, 4]",101,107,"{1, 2, 4}",2,,2.0,best_alone,w0c70a81,7.8838232148921525,6.844815479208262,8.18646442942209,2,2,0,1,1,1
3352,"[[], [], [8, 1], [], [], [], [3], [9, 6], [1, 0], [5, 4]]","[1, 2, 1, -1, 4, -3, 0, None, 0, 4]",103,109,"{9, 4, 7}",8,0.0,,best_second,w0c70a81,7.891330757661889,6.904750769961838,8.207946941048617,8,8,0,1,1,1
3354,"[[6, 7], [8], [0, 1], [4, 9], [9, 5], [], [], [], [], []]","[-4, -2, None, 4, 0, 4, -2, -4, 1, -1]",105,111,"{8, 1, 2}",6,,2.0,best_alone,w0c70a81,8.471149252914831,6.4723462945009,8.598035579260339,-1,-1,0,1,1,1
3356,"[[], [], [1, 7], [], [], [0, 3], [2, 1], [], [5, 9], [4]]","[4, -4, -2, -2, -1, -4, 3, -4, None, 2]",107,113,"{8, 9, 4}",4,,6.0,best_alone,w0c70a81,7.84109976542212,6.992096427415888,8.196987927258897,1,1,0,1,1,1
3358,"[[8], [4, 0], [9, 3], [], [7, 6], [2, 9], [], [], [], []]","[3, None, 1, -3, 1, 1, -4, 1, -2, 3]",109,115,"{0, 1, 8}",3,,5.0,best_min,w0c70a81,7.860956364876389,7.58629630715272,8.425954710981966,2,1,1,0,0,1
3360,"[[7], [], [6, 3], [], [1, 9], [2, 6], [], [], [4, 0], []]","[1, -4, 1, 3, 2, -2, 2, -1, None, 3]",111,117,"{8, 9, 4}",6,1.0,,best_min,w0c70a81,8.20631072579402,7.489970898834801,8.603921194926063,5,5,0,1,1,1
3362,"[[], [5, 9], [0], [4, 7], [], [], [1, 5], [], [3, 2], []]","[-3, -1, 1, 2, -2, -3, 1, 0, None, -4]",113,119,"{8, 3, 4}",3,2.0,,best_second,w0c70a81,8.826147399143558,6.774223886357614,8.946895523888447,2,0,2,0,1,1
3364,"[[], [9, 0], [], [5, 4], [7], [2, 8], [1, 9], [], [], []]","[-2, -4, -3, None, -3, -1, 1, 4, 1, 0]",115,121,"{3, 4, 7}",3,,4.0,best_alone,w0c70a81,8.638525476583762,6.811244378601293,8.787525625532904,1,1,0,1,1,1
3366,"[[9], [], [], [5, 2], [6, 1], [], [1, 7], [], [3, 0], []]","[-2, 3, -4, 1, -4, 3, 2, 0, None, -3]",117,123,"{8, 3, 5}",8,5.0,,best_second,w0c70a81,8.057377488557993,6.591673732008658,8.264878262801748,4,4,0,1,1,1
3368,"[[], [8, 6], [1, 9], [4, 5], [], [], [], [3, 4], [], [0]]","[0, -3, None, -1, -2, 3, 0, 1, -4, 2]",119,125,"{0, 9, 2}",7,,4.0,best_alone,w0c70a81,8.567886305731756,6.461468176353717,8.682538124003075,2,2,0,1,1,1
3370,"[[], [], [0, 3], [], [2, 8], [9, 1], [], [5, 9], [6], []]","[-3, -2, -2, -1, None, 1, 1, -4, 2, 4]",121,127,"{8, 4, 6}",7,,2.0,best_alone,w0c70a81,7.8582541821860294,6.406879986069314,8.068402958569699,3,3,0,1,1,1
3372,"[[], [], [], [2], [7, 3], [8, 9], [], [1, 6], [9, 0], []]","[-4, 2, 4, 4, None, -1, 0, -4, 1, -1]",123,129,"{2, 3, 4}",11,,2.0,best_alone,w0c70a81,7.451241684987676,5.693732138802699,7.609862200913555,8,8,0,1,1,1
3374,"[[1], [], [9, 5], [], [], [], [4, 8], [6, 0], [], [5, 3]]","[4, 0, 0, 2, 1, 2, -4, None, -1, -3]",125,131,"{0, 1, 7}",8,,2.0,best_alone,w0c70a81,7.552237287560801,5.583496308781699,7.682482446534506,4,4,0,1,1,1
3376,"[[], [], [0, 6], [1], [7, 8], [2, 3], [], [], [], [4, 7]]","[0, -3, 2, 3, 0, None, 3, -1, 1, 4]",127,133,"{0, 2, 5}",4,1.0,,best_second,w0c70a81,8.528330935826693,6.173786103901937,8.618846845142738,5,2,3,0,1,1
3378,"[[7, 5], [], [1], [0, 2], [8, 9], [], [4, 8], [], [], []]","[-1, 3, 3, None, 1, -2, -1, 2, -4, -2]",129,135,"{1, 2, 3}",7,,4.0,best_alone,w0c70a81,7.532623618788788,5.87493073085203,7.706612913964197,6,6,0,1,1,1
3380,"[[1, 2], [8, 3], [6], [], [9, 5], [], [], [], [], [5, 7]]","[None, 1, 1, -1, -3, 1, 4, 2, 3, -2]",131,137,"{0, 2, 6}",3,,4.0,best_alone,w0c70a81,8.844336332748933,7.382746449738912,9.052750451401412,5,5,0,1,1,1
3382,"[[5, 6], [], [0, 9], [7, 8], [], [], [], [8, 1], [], [4]]","[-3, 2, None, -1, -4, 2, -2, 4, -3, 1]",133,139,"{0, 2, 5}",3,1.0,,best_min,w0c70a81,8.779557455883728,6.745236349484363,8.90231952852887,-1,-1,0,1,1,1
3384,"[[], [], [], [2], [6, 3], [8, 0], [1, 7], [], [0, 9], []]","[4, 4, 2, 4, None, 3, 0, -4, 2, 2]",135,141,"{2, 3, 4}",6,,8.0,best_alone,w0c70a81,8.282988692742602,5.768320995793772,8.360539381370861,6,6,0,1,1,1
3386,"[[4, 5], [], [], [8, 6], [7, 2], [1], [], [], [], [3, 8]]","[None, 4, 1, -1, -3, 1, 1, 3, -1, 3]",137,143,"{0, 1, 5}",6,,2.0,best_alone,w0c70a81,7.8582541821860294,6.551080335043405,8.097426298597213,5,5,0,1,1,1
3388,"[[], [], [6, 3], [], [1, 5], [], [3, 0], [], [4, 9], [7]]","[-3, 4, -3, 3, 2, -4, 3, 3, None, 4]",139,145,"{8, 1, 4}",5,6.0,,best_alone,w0c70a81,7.470793774195062,6.473890696352274,7.784473235736469,7,6,1,0,0,1
3390,"[[6], [8, 5], [3, 4], [], [], [], [], [2, 3], [], [1, 0]]","[-3, 1, -2, -1, -2, 0, -2, 3, -4, None]",141,147,"{9, 5, 1}",5,1.0,,best_second,w0c70a81,8.334711621820917,7.160069207596127,8.603737792816425,1,1,0,1,1,1
3392,"[[9], [5, 3], [], [], [7, 6], [], [], [6, 2], [1, 0], []]","[-4, -4, -4, 0, -3, -2, -3, 1, None, 4]",143,149,"{8, 0, 9}",5,,2.0,best_alone,w0c70a81,8.593042503699676,5.82600010738045,8.653819788948063,0,0,0,1,1,1
3394,"[[], [6, 9], [7], [4, 2], [0, 5], [], [], [], [1, 6], []]","[4, 4, -3, None, -4, -4, 1, 1, 2, 2]",145,151,"{2, 3, 7}",5,,8.0,best_min,w0c70a81,8.107720061910534,6.329720905522696,8.26359043261732,0,-2,2,0,0,1
3396,"[[], [2, 9], [5, 0], [], [], [], [7, 3], [], [6, 7], [4]]","[1, None, 1, 2, 4, -1, 1, 0, 0, 3]",147,153,"{1, 4, 9}",6,,2.0,best_alone,w0c70a81,8.234564993267137,6.359573868672378,8.377011160816375,7,7,0,1,1,1
