,graph,reward,trialNumber,difficulty,difficulty_2,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df,unchoosen_diff
4360,"[[5, 9], [7, 2], [8, 10], [], [], [9], [], [4, 6], [], [], []]","[-1, None, -3, 2, 2, -2, 4, -1, -4, 4, 0]",315,6,5.0,best_second,wb6a7f71,8.424419791263881,7.531016332077916,8.767329147794047,3,3,0,1,1,2,4.0
4361,"[[], [], [0, 1], [], [7, 9], [2, 8], [], [9, 6], [3], [], []]","[1, -4, -1, -3, -4, None, 3, -1, 2, 1, -1]",304,3,,best_min,wb6a7f71,7.837554360881085,7.507690077819904,8.379079889286603,0,-1,1,0,0,1,5.0
4362,"[[6, 10], [3], [1, 3], [], [], [], [8, 7], [], [], [], [9, 4]]","[None, 4, 4, -4, 3, -3, -4, 2, 1, -2, -2]",363,4,5.0,best_min,wb6a7f71,7.804251383528113,7.246368080102461,8.256607344626158,1,1,0,1,1,2,1.0
4363,"[[], [], [], [7, 0], [2, 8], [3, 4], [1], [], [], [6, 1], []]","[-1, -4, 3, 0, 4, None, -4, -3, 0, -1, 2]",233,7,4.0,best_second,wb6a7f71,7.22983877815125,7.281385663570283,7.94873845481361,7,7,0,1,1,2,2.0
4364,"[[1], [], [9, 4], [2, 9], [], [6, 7], [], [], [], [], [5, 0]]","[-4, -3, 0, 3, 3, -1, 3, 0, -2, -3, None]",256,6,1.0,best_second,wb6a7f71,7.659171367666058,6.659293919683638,7.972121128921656,2,2,0,1,1,1,
4365,"[[2, 8], [], [], [], [6, 7], [], [3, 9], [5], [], [], [0, 2]]","[4, 0, -2, 4, None, 2, 3, 1, -4, -4, -2]",240,6,7.0,best_min,wb6a7f71,7.302496423727326,7.261927092702751,7.97522083865341,7,7,0,1,1,1,
4366,"[[], [], [6, 9], [], [], [0], [], [1, 3], [2, 5], [], [7, 1]]","[-3, -4, -1, -4, 4, 0, 0, 4, None, 4, 3]",254,5,5.0,best_second,wb6a7f71,8.685246776412487,7.60389796852188,8.97714648480847,3,3,0,1,1,1,
4367,"[[10], [], [1, 3], [], [5, 7], [], [], [], [2, 0], [4, 5], []]","[-4, 2, 2, 4, 3, -4, 3, -4, None, 1, 2]",336,5,2.0,best_second,wb6a7f71,7.618251097876696,6.840546529288687,7.995980474763759,6,6,0,1,1,1,
4368,"[[5, 9], [], [7], [8, 2], [], [], [0, 5], [], [4, 1], [], []]","[3, 3, -1, None, 1, -3, 2, -4, 4, 1, -4]",330,7,1.0,best_second,wb6a7f71,7.303843225277704,7.4489161025442,8.071843149609158,7,7,0,1,1,1,
4369,"[[], [2], [], [], [0, 5], [], [], [4, 1], [9, 10], [10, 3], []]","[0, -1, 2, -4, -4, -2, 4, None, 1, 0, 4]",106,6,,best_alone,w8cd4c86,8.899730794880696,7.309212365692763,9.085117227222105,1,1,0,1,1,1,2.0
4370,"[[5, 4], [], [10, 3], [9], [], [], [], [], [0, 5], [], [1, 6]]","[-3, 4, None, 2, 2, 1, 1, -1, 4, 3, 2]",2,2,,best_min,w8cd4c86,8.9839415279413,6.594413459749778,9.071537969095724,6,5,1,0,0,1,3.0
4371,"[[], [], [5, 3], [], [7, 0], [], [], [], [2, 4], [10, 1], [1]]","[-1, 0, 2, 4, -4, 0, -1, -2, None, 4, 1]",133,9,2.0,best_second,w8cd4c86,8.259716961021521,6.473890696352274,8.414495793177895,6,2,4,0,1,2,1.0
4372,"[[], [0], [], [], [], [1, 0], [4, 3], [9, 8], [], [], [6, 7]]","[-3, 1, 4, -3, 1, 3, 0, -2, 4, 1, None]",121,3,6.0,best_third,w8cd4c86,8.581856704741961,7.81035268372429,8.961750799330499,2,2,0,1,1,2,4.0
4373,"[[], [], [], [], [], [1], [], [5, 1], [9, 10], [3, 0], [2, 6]]","[-4, 0, 1, -1, -3, -2, 0, 1, None, -1, 1]",15,4,1.0,best_second,w8cd4c86,8.597297435657898,8.132118772955806,9.084550365917883,2,2,0,1,1,2,3.0
4374,"[[], [2, 10], [6, 4], [], [], [7, 0], [], [0, 8], [], [], [9]]","[-1, None, 4, -3, -4, -1, 4, -3, -1, -3, -3]",162,11,8.0,best_second,w8cd4c86,8.074649075066652,6.673297967767653,8.294549515143679,8,8,0,1,1,1,
4375,"[[], [5, 4], [], [6, 7], [9], [0, 2], [], [], [], [], [3, 6]]","[3, None, 4, -2, -4, 3, -2, -4, 1, 2, -1]",46,5,1.0,best_second,w8cd4c86,8.39795910349254,8.376090350438236,9.080117784926209,7,7,0,1,1,1,
4376,"[[], [2], [], [6, 9], [7, 1], [3, 6], [], [8, 0], [], [], []]","[-1, 1, 4, -2, None, 0, 2, -1, -3, 3, 1]",42,8,,best_alone,w8cd4c86,8.156510226079966,6.3578422665081,8.30943074214033,5,5,0,1,1,1,2.0
4377,"[[], [7, 8], [10, 6], [], [], [4], [], [8, 3], [], [2, 5], []]","[-4, 3, 4, -3, -3, -4, 3, 1, -3, None, -3]",30,10,1.0,best_second,w8cd4c86,8.430981494597171,6.879355804460439,8.62299361030245,7,7,0,1,1,1,
4378,"[[], [], [], [5], [], [], [], [1, 0], [3, 5], [10, 7], [6, 2]]","[-3, 4, -1, -3, 4, 1, -2, -4, 2, None, 3]",9,4,4.0,best_second,w8cd4c86,8.902999661861218,7.476472381163905,9.118115427933665,2,2,0,1,1,2,7.0
4379,"[[], [2, 7], [], [5, 1], [], [0, 10], [], [], [6], [8, 6], []]","[0, 2, 3, None, -2, 3, 2, -4, 1, 3, -4]",113,5,6.0,best_min,w8cd4c86,8.68727346178784,6.9508147684425845,8.849370503754571,5,5,0,1,1,2,4.0
4380,"[[5, 6], [4, 7], [], [], [2, 10], [6, 3], [], [8], [], [], []]","[4, None, 4, 0, 1, 0, -4, 1, -4, -2, 2]",24,5,1.0,best_second,w8cd4c86,8.37147353706683,6.795705775173515,8.559294367434873,5,5,0,1,1,1,
4381,"[[], [4, 5], [7, 3], [], [8, 9], [0], [], [3, 10], [], [], []]","[-4, None, 2, -2, 4, -3, 2, -3, 4, -3, 1]",170,11,7.0,best_second,w8cd4c86,7.826443135456014,6.5998704992128365,8.083328608786374,8,8,0,1,1,1,
4382,"[[3, 1], [], [5, 7], [1, 6], [], [], [], [], [], [8], [2, 9]]","[0, 0, 3, 0, 4, -3, 2, 4, -4, 0, None]",10,9,1.0,best_second,w8cd4c86,7.952263308657046,6.813444599510896,8.229777750081888,7,7,0,1,1,1,
4383,"[[], [], [], [], [], [7], [9, 1], [], [4, 3], [1, 0], [8, 5]]","[0, -2, -4, 2, -4, 2, -1, -4, 0, -2, None]",78,5,2.0,best_min,w8cd4c86,8.794976431688772,7.20934025660291,8.98117874833641,2,2,0,1,1,1,
4384,"[[], [2, 0], [], [8], [], [], [10, 4], [1, 3], [], [6, 10], []]","[-3, 3, -1, -3, -4, -1, 1, None, -1, 2, 4]",76,4,6.0,best_second,w8cd4c86,8.794976431688772,7.261225091971921,8.990192329641772,2,2,0,1,1,1,
4385,"[[], [5, 3], [], [], [], [3], [9, 10], [], [], [8, 4], [7, 2]]","[-2, 3, -4, 2, 3, 4, None, 0, -1, 4, -4]",139,10,1.0,best_second,w8cd4c86,7.608374474380783,7.239214973779806,8.133587417660966,7,7,0,1,1,2,4.0
4386,"[[], [5, 9], [], [], [2, 0], [10, 7], [], [], [4, 2], [3], []]","[-3, None, 3, 1, 0, 2, 4, -1, -4, -4, 4]",118,7,3.0,best_second,w8cd4c86,8.452121194672523,6.634633357861686,8.602453035367061,6,6,0,1,1,1,
4387,"[[9, 2], [10, 5], [], [], [], [], [0, 1], [3], [7, 3], [], []]","[-1, -3, -4, 2, 3, 0, None, 0, -3, 1, -1]",85,4,3.0,best_min,w8cd4c86,8.726318950962243,7.658227526161352,9.021598247379305,0,0,0,1,1,2,1.0
4388,"[[], [], [1, 3], [], [], [4], [], [8, 6], [6, 10], [2, 5], []]","[-2, -2, -2, 2, 4, 1, -3, -3, 0, None, 4]",82,7,,best_alone,w8cd4c86,8.070593539949517,6.591673732008658,8.275631054578009,5,5,0,1,1,1,4.0
4389,"[[], [], [], [], [], [3, 4], [0], [], [5, 6], [10, 1], [1, 7]]","[-4, 2, -2, 1, -3, 1, -4, -3, None, 0, -3]",150,7,4.0,best_second,w8cd4c86,8.52158353971753,6.408528791059498,8.63550941823428,2,2,0,1,1,1,
4390,"[[3, 10], [8], [4, 1], [10, 5], [9, 7], [], [], [], [], [], []]","[1, -2, None, 3, 4, -1, -3, 4, -4, -2, 3]",164,10,0.0,best_second,w8cd4c86,7.763446388727362,6.977281341630747,8.138564737261632,8,8,0,1,1,1,
4391,"[[], [3, 6], [4, 9], [], [9], [0, 10], [], [5, 1], [], [], []]","[-3, 4, 1, 1, 3, -4, -2, None, 4, -2, 0]",7,8,6.0,best_second,w8cd4c86,8.319717386850606,6.684611727667927,8.497602541651235,5,5,0,1,1,2,3.0
4392,"[[], [4], [], [7, 2], [], [9, 0], [], [2, 6], [5, 1], [], []]","[-3, 4, 1, -2, 2, -2, -4, 2, None, -1, -2]",68,10,,best_alone,w8cd4c86,7.7284157798410416,7.256297239690681,8.212839584676484,6,6,0,1,1,1,2.0
4393,"[[], [], [4], [7, 2], [], [8, 1], [], [0, 10], [], [5, 8], []]","[0, -1, -4, None, -3, 2, -3, -1, -1, 2, 4]",154,7,5.0,best_second,w8cd4c86,8.073402968986406,7.347299700743164,8.46779284112111,3,3,0,1,1,1,
4394,"[[], [], [1, 9], [], [], [2, 1], [8, 7], [10], [3, 0], [], []]","[-3, -2, -1, -1, 2, 1, None, 3, 4, 1, 2]",172,3,,best_alone,w8cd4c86,8.526152932787708,6.359573868672378,8.634442751466478,5,5,0,1,1,1,2.0
4395,"[[1, 6], [], [10, 4], [], [5], [], [], [], [0, 1], [], [9, 7]]","[-3, -2, None, 3, 1, 3, -3, -3, -1, -1, -4]",98,10,,best_alone,w8cd4c86,8.0774471493312,6.208590026096629,8.220672170297252,4,4,0,1,1,1,2.0
4396,"[[2, 8], [], [4, 5], [], [], [], [], [6], [1, 10], [7, 6], []]","[None, -1, -4, 4, 1, -4, 0, 1, 3, -1, 4]",35,10,1.0,best_second,w8cd4c86,7.968319500012718,7.516977224604321,8.460834457746854,7,7,0,1,1,2,5.0
4397,"[[], [], [], [6, 7], [1], [], [2, 5], [10, 0], [4, 1], [], []]","[-2, 0, 4, None, 0, -4, 0, -3, 1, 2, 3]",175,7,4.0,best_third,w8cd4c86,8.443977129084978,6.536691597591305,8.58223158759546,4,4,0,1,1,2,5.0
4398,"[[5], [0, 5], [], [10, 6], [], [], [7, 2], [], [], [], [4, 9]]","[2, 3, 4, None, -3, -1, 0, 0, 3, -4, 2]",135,5,4.0,best_second,w8cd4c86,8.413830678421084,7.397561535524052,8.722580021141187,4,4,0,1,1,2,1.0
4399,"[[], [], [7, 1], [], [3], [], [9, 0], [], [2, 4], [0, 5], []]","[4, -2, -4, -2, 3, -3, 0, 0, None, -3, -4]",26,6,,best_alone,w8cd4c86,8.444192298531746,6.9930151229329605,8.654517382279456,1,1,0,1,1,1,2.0
4400,"[[], [], [], [], [], [6, 7], [2, 4], [1], [3, 9], [], [8, 3]]","[4, 3, 1, -3, -3, None, -4, 3, -1, 3, 3]",22,11,,best_alone,w8cd4c86,7.666690200080086,6.558197802812268,7.951559331155251,6,6,0,1,1,1,4.0
4401,"[[], [], [5, 1], [8, 0], [3, 2], [], [], [10], [], [7, 10], []]","[1, -4, -2, 0, None, 0, 2, -2, -4, 0, -2]",63,5,1.0,best_third,w8cd4c86,8.84779106484485,7.605392364814934,9.101306450952048,1,1,0,1,1,2,4.0
4402,"[[], [0, 8], [1, 0], [7, 9], [5], [], [3, 4], [], [], [], []]","[1, -1, 2, -1, 4, 1, None, 4, 1, 0, 4]",122,4,,best_alone,w8cd4c86,8.291797105048733,6.744059186311348,8.48446336679332,5,5,0,1,1,1,4.0
4403,"[[], [], [3, 9], [9, 0], [8, 7], [10], [4, 5], [], [], [], []]","[0, -1, -1, 2, 4, -2, None, 1, 0, 2, 4]",58,2,3.0,best_second,w8cd4c86,7.958926493050111,7.422971251049421,8.419359831067474,5,5,0,1,1,1,
4404,"[[], [10], [6, 7], [0, 4], [], [], [], [], [3, 1], [2, 6], []]","[2, 0, 1, 2, -1, -3, 0, 4, None, -4, 3]",196,2,3.0,best_min,w8cd4c86,8.798756582859841,7.282761179605593,8.99714715151514,4,4,0,1,1,1,
4405,"[[1, 10], [], [6, 7], [], [8], [4, 8], [], [], [], [0, 2], []]","[4, 4, -2, -4, 2, 2, -3, -2, -4, None, -4]",195,11,8.0,best_second,w8cd4c86,7.635786861395585,7.0085051820822795,8.063377822367025,8,8,0,1,1,2,1.0
4406,"[[9], [], [], [], [2, 5], [], [1, 3], [6, 4], [0, 9], [], []]","[-2, 1, -4, -3, 0, 4, -3, None, -1, -2, 1]",191,8,4.0,best_third,w8cd4c86,8.126813720726114,7.450660796211539,8.537779825024625,4,4,0,1,1,2,4.0
4407,"[[10, 6], [], [], [], [], [4, 8], [], [1], [], [5, 7], [6, 3]]","[0, -1, -4, -2, -2, -3, -1, 2, 0, None, -1]",62,5,,best_alone,w8cd4c86,7.759614150696904,7.926241523170962,8.53934599605737,1,1,0,1,1,1,2.0
4408,"[[], [2], [], [5, 10], [], [], [8, 1], [], [4, 7], [3, 5], []]","[-4, 1, 1, 2, -1, -1, None, -3, 2, -1, -4]",20,2,,best_alone,w8cd4c86,8.342601680684192,6.161207321695076,8.449342524508063,2,2,0,1,1,1,2.0
4409,"[[9, 3], [2, 8], [], [], [1, 5], [10], [], [0, 9], [], [], []]","[4, -3, 2, -4, None, 2, 2, -3, 0, -3, 0]",8,4,,best_alone,w8cd4c86,8.573195381531523,6.139884552226255,8.657129031713755,2,2,0,1,1,1,2.0
4410,"[[], [0, 10], [], [], [5, 9], [9], [7, 2], [], [6, 1], [], []]","[2, -4, 4, 4, 0, 2, -3, 0, None, -3, -3]",23,5,7.0,best_third,w8cd4c86,8.455955881945048,6.977281341630747,8.661120360222881,1,1,0,1,1,2,5.0
4411,"[[9, 1], [8], [], [4, 6], [6, 2], [], [], [], [], [5, 10], []]","[None, -1, 0, -3, -4, -2, -3, -4, 2, -2, 0]",14,4,,best_alone,w8cd4c86,8.671115273688494,6.240275845170769,8.755264763314683,1,1,0,1,1,1,2.0
4412,"[[], [], [3, 6], [], [], [2, 3], [], [4, 0], [7, 10], [], [9]]","[1, 3, -1, 4, -2, 2, -2, 4, None, 2, 2]",48,2,3.0,best_min,w8cd4c86,8.178077463849606,6.930494765951627,8.430327258394575,5,5,0,1,1,1,
4413,"[[], [5, 3], [7, 0], [], [2, 1], [], [], [], [9], [], [8, 9]]","[0, 2, 0, 1, None, -4, 3, 2, 2, 4, -3]",127,3,1.0,best_min,w8cd4c86,9.015055148790369,7.160845906664298,9.160414563206457,3,3,0,1,1,2,2.0
4414,"[[1, 6], [7, 8], [], [], [9, 3], [], [5], [], [], [], [4, 9]]","[None, -1, -2, -3, -3, -2, -2, 1, 4, 0, -3]",94,5,5.0,best_second,w8cd4c86,8.46674164792014,6.642486801367256,8.616133139271142,3,3,0,1,1,1,
4415,"[[8, 2], [3], [], [], [], [4, 6], [], [0, 5], [], [], [1, 3]]","[4, 3, 4, 4, 1, -4, 3, None, 3, -1, 4]",145,7,0.0,best_second,w8cd4c86,7.822845290279774,7.05617528410041,8.20412493257404,8,7,1,0,1,2,2.0
4416,"[[], [7, 10], [6, 0], [1, 5], [], [4], [0, 9], [], [], [], []]","[-1, 0, -3, None, -2, 0, -1, 4, 3, 2, 2]",104,4,2.0,best_second,w8cd4c86,8.374476889214641,6.3578422665081,8.499232866039245,4,4,0,1,1,1,
4417,"[[2, 4], [5, 3], [], [], [], [3], [], [], [9, 7], [], [8, 0]]","[1, 0, 0, -2, -2, -1, -2, -1, 4, 1, None]",83,4,5.0,best_second,w8cd4c86,7.696212639346407,7.0630481633881725,8.121777419161074,5,5,0,1,1,2,2.0
4418,"[[9, 5], [], [1], [2, 1], [], [], [4, 10], [0, 6], [], [], []]","[2, 3, 3, 4, -2, 4, -4, None, -3, -1, 0]",187,9,2.0,best_second,w8cd4c86,8.155362120328135,7.109062135687172,8.456168489578463,6,6,0,1,1,2,2.0
4419,"[[], [], [], [], [0, 2], [4, 8], [], [], [6, 1], [10, 3], [3]]","[3, -2, -2, -2, -3, None, 4, 3, 4, 0, 0]",21,9,6.0,best_second,w8cd4c86,8.092851027538384,6.779921907472252,8.330863613224743,8,8,0,1,1,2,5.0
4420,"[[], [7, 8], [4, 3], [], [], [2, 1], [], [], [], [10, 6], [6]]","[4, -4, 4, -2, 3, None, 0, 4, -4, 3, -4]",163,9,6.0,best_second,w8cd4c86,7.4645098346365275,6.674561391814426,7.838343315557117,7,7,0,1,1,2,8.0
4421,"[[3, 2], [], [], [], [], [10], [8, 1], [], [1, 4], [0, 5], []]","[-3, 1, -4, -2, 4, 1, -1, 4, -1, None, -2]",156,5,,best_alone,w8cd4c86,8.834045641167798,6.612041034833092,8.936824154997302,-1,-1,0,1,1,1,2.0
4422,"[[1, 8], [5, 6], [], [], [9, 7], [], [], [], [2, 10], [7], []]","[None, 2, 0, -2, 1, -4, 4, 3, -1, -2, 1]",97,7,2.0,best_min,w8cd4c86,7.914983005848394,6.922643891475888,8.230044310126116,6,6,0,1,1,2,1.0
4423,"[[4], [], [], [], [], [2, 6], [], [5, 0], [9, 3], [3, 1], []]","[3, 3, -1, -4, 2, -4, 1, None, -3, 4, 4]",188,9,,best_alone,w8cd4c86,8.436200032206704,6.444131256700441,8.56388591940822,5,5,0,1,1,1,2.0
4424,"[[], [], [], [1, 8], [3, 1], [10, 6], [0], [], [], [], [7, 9]]","[2, -3, 3, 0, 4, None, 2, -1, 0, -3, -3]",128,9,,best_alone,w8cd4c86,7.651595573857601,5.993961427306569,7.825644732219989,4,4,0,1,1,1,2.0
4425,"[[7, 4], [5, 3], [1, 6], [], [], [], [8], [4, 10], [], [], []]","[-1, 2, None, 3, -3, 0, 0, -3, -4, -4, 3]",28,6,1.0,best_second,w8cd4c86,8.637639344492104,5.996452088619021,8.706324840138741,5,2,3,0,1,1,
4426,"[[], [8, 0], [9], [10, 2], [], [], [1, 8], [], [], [], [7, 4]]","[0, 1, 2, None, 2, 2, 0, -4, 1, -3, 1]",96,5,1.0,best_min,w8cd4c86,8.474703139795285,7.084226422097916,8.696844519654315,3,3,0,1,1,1,
4427,"[[], [2, 4], [], [], [], [3, 10], [], [5, 1], [6], [8, 6], []]","[-4, 4, -1, -1, 4, -4, -4, None, -1, 3, 0]",67,10,0.0,best_second,w8cd4c86,7.7142311448490855,7.368339686311381,8.24905227417129,8,8,0,1,1,2,1.0
4428,"[[3, 6], [9], [4, 7], [], [], [], [], [], [0, 2], [], [1, 9]]","[2, 0, 0, -1, -1, -3, -4, 0, None, 3, 4]",143,2,0.0,best_min,w8cd4c86,8.928507824313295,7.872836175025724,9.22700081286929,1,0,1,0,0,2,3.0
4429,"[[], [4, 0], [], [6], [0, 5], [], [], [], [10, 3], [], [9, 2]]","[-3, -3, 2, 4, 3, 0, 0, 3, None, 0, -2]",126,5,,best_alone,w8cd4c86,7.995980474763759,6.602587892189337,8.217438537730187,4,4,0,1,1,1,2.0
4430,"[[], [], [], [], [], [3, 4], [7, 2], [2, 0], [], [5, 10], [1]]","[2, 2, -3, 2, -2, -3, 4, 3, -1, None, 4]",108,9,,best_alone,w8cd4c86,8.20412493257404,6.761572768804055,8.41604600941128,6,6,0,1,1,1,4.0
4431,"[[5, 9], [], [], [], [6, 1], [], [], [2], [4, 7], [], [0, 5]]","[1, 2, 0, -4, -3, -1, 3, -3, None, -1, 4]",134,2,5.0,best_second,w8cd4c86,9.030615441029493,6.643789733147672,9.118444357271645,0,0,0,1,1,1,
4432,"[[10, 9], [], [8, 5], [], [], [], [], [], [5], [7, 3], [4, 1]]","[None, 4, -4, 2, -3, 4, 2, -4, 4, -4, 4]",107,11,0.0,best_second,w8cd4c86,7.704811922932594,6.777646593635117,8.037866234709618,8,8,0,1,1,2,6.0
4433,"[[], [7, 10], [], [6], [], [4, 2], [], [], [3, 6], [5, 1], []]","[-1, -2, -3, -2, 4, 1, 4, -4, -4, None, -2]",177,9,4.0,best_second,w8cd4c86,8.623892810075294,7.214504414151143,8.842315546841863,5,5,0,1,1,2,2.0
4434,"[[], [], [10, 1], [], [], [8, 9], [], [], [4, 0], [3], [1, 7]]","[4, -1, 2, -4, -4, None, -3, 0, 4, -2, -3]",90,11,0.0,best_second,w8cd4c86,7.617267813628347,6.963189985870238,8.035602692918582,8,8,0,1,1,1,
4435,"[[], [4, 0], [9, 1], [], [], [6], [], [], [], [8, 3], [5, 6]]","[-1, 2, None, -4, 1, 4, 4, 3, -3, 0, -3]",43,5,3.0,best_second,w8cd4c86,8.407824654360873,6.692083742506628,8.57300625623545,3,3,0,1,1,2,1.0
4436,"[[10], [], [8, 3], [], [], [1, 4], [0, 10], [], [], [5, 2], []]","[1, 4, -3, -3, -4, 2, 3, -3, -4, None, -2]",115,11,6.0,best_second,w8cd4c86,7.80954132465341,7.2633296174768365,8.266164436612492,6,6,0,1,1,2,1.0
4437,"[[2, 4], [], [], [1, 8], [], [9], [0, 5], [3, 1], [], [], []]","[1, -3, 1, -3, 4, 0, None, -2, 4, -4, -1]",16,6,3.0,best_second,w8cd4c86,8.220133957151859,6.921658184151129,8.461257559085935,5,5,0,1,1,1,
4438,"[[7], [], [], [], [], [8, 2], [0, 7], [], [], [1, 4], [9, 5]]","[1, -2, -4, -1, 4, -4, -4, 1, 1, 4, None]",95,11,0.0,best_second,w8cd4c86,7.890956716138919,6.6240652277998935,8.138856750696325,8,8,0,1,1,2,5.0
4439,"[[], [], [6, 7], [0], [], [], [4, 5], [1, 9], [], [], [3, 0]]","[1, 4, None, -1, -4, 0, -3, 4, -4, 0, 1]",1,10,4.0,best_second,w8cd4c86,7.6362696033793735,6.955592608396297,8.045588280803528,8,8,0,1,1,2,4.0
4440,"[[], [5, 6], [10], [7, 0], [3, 2], [6, 8], [], [], [], [], []]","[-3, -2, 3, -1, None, 4, -1, -1, -4, 2, 2]",112,8,,best_alone,w8cd4c86,7.968319500012718,7.192182058713245,8.346642090221197,5,5,0,1,1,1,2.0
4441,"[[6], [], [5, 1], [], [], [], [], [10, 0], [], [2, 5], [8, 3]]","[4, -1, 4, -2, -2, 2, 4, None, 0, -4, -1]",140,10,,best_alone,w8cd4c86,7.746300662231439,6.558197802812268,8.01201823915906,8,8,0,1,1,1,2.0
4442,"[[3, 5], [2], [], [], [], [], [1, 2], [], [10, 0], [], [4, 7]]","[4, -2, 1, 1, 4, -4, -2, 2, None, -3, -3]",75,5,8.0,best_third,w8cd4c86,8.633374945705647,6.940222469119639,8.802071336535285,5,5,0,1,1,2,2.0
4443,"[[], [8], [4, 0], [1, 8], [], [], [2, 10], [], [], [], [7, 9]]","[1, -1, -2, 2, 2, -2, None, -1, 2, -4, 2]",197,2,6.0,best_min,w8cd4c86,8.877381954654766,7.278628942320682,9.061376218836223,1,1,0,1,1,2,1.0
4444,"[[], [], [], [10, 0], [6, 2], [8], [], [4, 5], [], [], [0, 1]]","[-1, -1, -4, -2, -4, 4, 2, None, 2, -3, 3]",56,11,,best_alone,w8cd4c86,7.979338895262328,7.519149957669823,8.468423027046809,6,6,0,1,1,1,6.0
4445,"[[], [0, 7], [], [9], [1, 0], [10, 3], [], [], [], [], [8, 2]]","[-2, 0, -3, 4, -4, None, -2, 4, -1, 2, -2]",52,10,,best_alone,w8cd4c86,7.80669637252118,6.580639137284949,8.063692634269515,6,6,0,1,1,1,2.0
4446,"[[6, 2], [0, 7], [], [], [], [9], [], [4, 3], [5, 9], [], []]","[3, None, 2, -2, 3, -4, -2, -4, -3, 1, 1]",49,7,1.0,best_second,w8cd4c86,8.157657015196474,7.477604243197589,8.567315800819449,5,5,0,1,1,2,5.0
4447,"[[4, 6], [], [10, 5], [], [9, 8], [], [7], [], [], [], [5, 1]]","[None, 2, 1, -4, -1, -4, 1, 2, 2, -2, 1]",116,4,,best_alone,w8cd4c86,7.789454566086673,5.8916442118257715,7.9287663216266955,3,3,0,1,1,1,4.0
4448,"[[], [2, 4], [5, 6], [], [3], [], [], [], [10, 7], [], [7, 0]]","[-4, None, -1, 2, 0, 2, -4, -4, -1, 4, -4]",38,4,,best_alone,w8cd4c86,8.367532416861831,6.369900982828227,8.494538500851432,2,2,0,1,1,1,6.0
4449,"[[], [3, 5], [1, 7], [], [], [], [], [0], [10, 4], [], [4, 9]]","[-1, -4, None, -1, -4, 1, 3, 4, 2, -3, 1]",174,7,,best_alone,w8cd4c86,7.80994708647679,7.4413203897176174,8.335431477880796,3,3,0,1,1,1,2.0
4450,"[[10, 3], [0, 6], [], [], [8, 7], [4, 8], [9], [], [], [], []]","[-4, None, 2, -3, 3, 3, 4, 2, -1, 3, 3]",190,11,,best_alone,w8cd4c86,7.617759576608505,6.556778356158042,7.914617709040678,7,7,0,1,1,1,6.0
4451,"[[], [2, 10], [10], [7, 0], [8, 3], [], [], [], [5, 6], [], []]","[-4, 3, 4, 4, None, 4, 2, 1, -3, -1, 1]",39,5,8.0,best_third,w8cd4c86,7.601402334583733,8.152774052744075,8.60758219114392,5,5,0,1,1,2,2.0
4452,"[[], [6, 7], [10], [], [], [0, 3], [7, 4], [], [], [5, 2], []]","[0, -4, 4, 2, -2, -3, 3, -4, -2, None, 0]",44,6,,best_alone,w8cd4c86,7.715123603632105,7.412160334945206,8.26796230533871,4,4,0,1,1,1,2.0
4453,"[[8], [0, 8], [], [], [], [6, 7], [], [], [], [2, 4], [9, 5]]","[2, -4, 1, -4, -1, -1, -2, -3, 2, 2, None]",183,5,3.0,best_second,w8cd4c86,7.96311205897929,7.384610383176974,8.40804774415544,3,3,0,1,1,2,1.0
4454,"[[], [], [7], [], [], [3, 9], [4, 0], [], [5, 6], [], [2, 7]]","[-4, 3, 4, 0, 3, 0, -1, -1, None, 4, 0]",105,5,4.0,best_third,w8cd4c86,8.576405051048084,5.69035945432406,8.630521876723241,4,0,4,0,1,2,7.0
4455,"[[], [], [], [], [], [8, 1], [4, 7], [], [1], [6, 10], [3, 0]]","[1, 4, 2, 3, 4, 3, -2, -4, -2, None, 3]",131,6,2.0,best_second,w8cd4c86,8.173011311724972,6.81783057145415,8.402231172946555,6,6,0,1,1,2,8.0
4456,"[[5, 7], [6, 3], [], [], [], [], [], [], [2], [0, 1], [8, 2]]","[4, 3, 0, 4, 3, 0, -1, -1, -3, None, 1]",103,4,5.0,best_min,w8cd4c86,7.425357887027151,7.388946097618437,8.100161446936607,7,4,3,0,0,2,5.0
4457,"[[4, 10], [], [], [], [10], [], [7, 9], [5, 1], [], [3, 8], []]","[0, 3, -4, 0, 2, 4, None, -4, -1, 2, 0]",151,2,3.0,best_second,w8cd4c86,8.435983135990694,7.620705086838262,8.802221746402456,2,2,0,1,1,2,1.0
4458,"[[], [5, 3], [1, 8], [], [10, 6], [], [], [], [7], [], [6, 0]]","[-2, -4, None, -1, -4, 3, 1, 1, 4, 0, 3]",142,8,,best_alone,w8cd4c86,7.951911381854188,6.206575926724928,8.112527763478637,5,5,0,1,1,1,4.0
4459,"[[], [8], [], [], [2, 3], [1, 8], [4, 10], [], [], [], [7, 9]]","[-1, -2, -4, 0, 4, 2, None, -2, 1, 0, -2]",27,6,4.0,best_second,w8cd4c86,7.854381210652365,6.883462586413092,8.17526610411206,4,4,0,1,1,2,2.0
4460,"[[4], [10, 3], [], [], [], [8, 7], [], [], [], [5, 0], [3, 6]]","[3, -3, 4, 2, -1, -4, -2, 0, 4, None, -3]",136,4,,best_alone,w8cd4c86,7.890582534656536,7.168579897264035,8.286269452783065,2,2,0,1,1,1,4.0
