,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
2845,"[[], [], [7, 1], [2, 6], [0], [], [8, 5], [], [], [4, 0]]","[-3, -2, 1, None, 4, 1, -4, -3, -2, 3]",196,201,"{1, 2, 3}",2,3.0,3.0,best_second,w5087032,8.709795057617749,7.353081920515432,8.938794081433805,-1,-1,0,1,1,2
2849,"[[7, 6], [0, 2], [5, 4], [9, 8], [], [], [], [], [], [8]]","[-4, None, 4, 3, 1, -3, 2, -2, -3, -2]",200,205,"{1, 2, 4}",7,3.0,4.0,best_second,w5087032,7.650168700845001,7.530479995245536,8.285008895449877,5,5,0,1,1,2
2851,"[[2, 8], [], [8], [], [3, 7], [], [9, 4], [], [], [5, 1]]","[1, -1, 0, 1, -1, 0, None, 4, -1, -4]",2,8,"{4, 6, 7}",6,5.0,1.0,best_second,wdaebe9a,8.133587417660966,7.776535028185241,8.663887570567042,3,3,0,1,1,2
2853,"[[], [], [], [6], [9, 1], [3, 6], [], [8, 4], [0, 2], []]","[3, -2, 1, 3, 0, -2, 0, None, -2, -3]",4,10,"{1, 4, 7}",3,2.0,2.0,best_second,wdaebe9a,8.025189321890833,8.348301054933943,8.892748769118258,1,-2,3,0,0,2
2855,"[[3, 5], [], [9, 1], [], [8, 0], [], [], [], [6, 7], [1]]","[-3, 0, -3, -2, None, -1, -1, 4, 4, -2]",6,12,"{8, 4, 7}",10,0.0,1.0,best_second,wdaebe9a,7.776115477098742,7.489970898834801,8.336150816120663,8,8,0,1,1,2
2857,"[[7, 5], [], [], [], [], [8, 1], [2], [3, 4], [], [6, 2]]","[None, -2, 1, 0, 2, 3, 0, 0, 4, 0]",8,14,"{0, 8, 5}",6,5.0,2.0,best_third,wdaebe9a,7.891330757661889,6.92461239604856,8.213381737034572,7,7,0,1,1,2
2859,"[[], [9, 5], [], [7, 8], [3, 6], [], [2, 0], [], [], [5]]","[-3, -4, -4, 4, None, -1, -3, 0, 4, 4]",10,16,"{8, 3, 4}",11,0.0,1.0,best_second,wdaebe9a,7.986164860332727,7.7039102096163115,8.547916364059079,8,8,0,1,1,2
2861,"[[], [], [4, 6], [], [6], [], [], [0, 5], [1, 3], [8, 7]]","[-3, 4, 0, -4, 1, -2, 3, -1, 2, None]",12,18,"{8, 9, 1}",9,6.0,1.0,best_second,wdaebe9a,7.718685495198466,7.745435610274381,8.42507790250843,6,6,0,1,1,2
2863,"[[4, 5], [6, 0], [3, 7], [7], [], [], [8, 9], [], [], []]","[2, None, 0, 4, -4, 4, -4, 1, -4, -1]",14,20,"{0, 1, 5}",11,2.0,3.0,best_second,wdaebe9a,7.469654172932128,7.8632667240095735,8.378620541552298,6,6,0,1,1,2
2865,"[[8, 6], [3], [5, 7], [], [1, 3], [], [], [], [], [2, 0]]","[2, 2, 0, 3, 2, 1, -3, -3, 2, None]",16,22,"{9, 2, 5}",5,3.0,5.0,best_third,wdaebe9a,7.4882935151594285,5.877735781779639,7.669961995473577,4,1,3,0,0,2
2867,"[[2, 6], [4, 9], [3, 8], [], [9], [], [7, 5], [], [], []]","[None, 1, 2, 3, 3, -2, -2, -1, -4, 0]",18,24,"{0, 2, 3}",8,6.0,1.0,best_second,wdaebe9a,7.851661177889265,7.325148957955576,8.315566483564277,5,5,0,1,1,2
2869,"[[], [], [], [6, 5], [], [4, 2], [8, 0], [1], [], [7, 1]]","[1, 3, -3, None, -4, -1, -4, 3, 2, -2]",20,26,"{3, 4, 5}",2,2.0,1.0,best_second,wdaebe9a,8.084254106307318,8.214465160759184,8.84448051846038,-2,-5,3,0,0,2
2871,"[[5], [0, 5], [4, 7], [], [], [], [8, 3], [], [], [6, 2]]","[1, -1, -2, 3, 4, -1, 3, -2, 2, None]",22,28,"{9, 3, 6}",5,0.0,6.0,best_second,wdaebe9a,7.9211727215870145,7.671826797878781,8.497194544909547,6,6,0,1,1,2
2873,"[[9, 3], [7, 4], [8, 6], [], [], [0, 2], [], [4], [], []]","[-3, -3, 4, 0, -1, None, -3, -3, 4, -4]",24,30,"{8, 2, 5}",11,7.0,4.0,best_second,wdaebe9a,7.889459149404524,6.282266746896006,8.071843149609158,8,8,0,1,1,2
2875,"[[], [], [8, 3], [], [1], [4, 1], [9, 0], [2, 6], [], []]","[0, -4, 0, -1, 4, 1, 0, None, 1, 4]",26,32,"{9, 6, 7}",4,0.0,2.0,best_third,wdaebe9a,8.568076401730806,7.31986492980897,8.820256365906321,4,4,0,1,1,2
2877,"[[], [], [8, 3], [], [], [9, 0], [1, 4], [6, 2], [], [0]]","[1, 2, -4, 0, -1, 0, -2, None, 2, 0]",28,34,"{1, 6, 7}",3,1.0,2.0,best_third,wdaebe9a,7.798523053625207,8.736649954872453,9.06681636189014,0,0,0,1,1,2
2879,"[[3], [], [8, 9], [], [0, 3], [], [], [], [7, 5], [6, 1]]","[-1, -2, None, 2, 4, 4, -1, 1, 4, -4]",30,36,"{8, 2, 5}",10,0.0,1.0,best_second,wdaebe9a,7.677400430514807,7.499423290592229,8.285261134068948,8,8,0,1,1,2
2881,"[[4, 6], [8], [], [], [7, 3], [1, 8], [2, 9], [], [], []]","[None, 2, 0, -1, 4, -2, -2, 3, 2, 1]",32,38,"{0, 4, 7}",7,5.0,1.0,best_second,wdaebe9a,7.772331575169614,7.912056888179005,8.537583881063972,7,7,0,1,1,2
2883,"[[], [], [3, 1], [], [9, 5], [], [4, 2], [8, 0], [0], []]","[4, -4, 0, 3, 2, -2, None, 2, -1, -4]",34,40,"{2, 3, 6}",5,4.0,2.0,best_min,wdaebe9a,8.336150816120663,6.818924065275521,8.534246945982064,3,3,0,1,1,2
2885,"[[], [4, 6], [], [8, 2], [7, 0], [], [5, 9], [], [2], []]","[-1, None, 3, 2, 0, -1, 2, -3, 0, 2]",36,42,"{1, 6, 9}",5,0.0,2.0,best_second,wdaebe9a,8.599878558034845,7.822444729489319,8.977903773750379,4,4,0,1,1,2
2887,"[[], [], [0, 3], [], [1, 8], [6], [], [5, 6], [], [4, 2]]","[0, -3, 1, 1, 3, -3, 2, -1, 4, None]",38,44,"{8, 9, 4}",6,1.0,1.0,best_min,wdaebe9a,7.950149887652018,7.448333860897476,8.423321975806166,7,7,0,1,1,2
2889,"[[], [2, 6], [], [], [7, 0], [1, 4], [], [], [9, 3], [3]]","[3, -3, -1, -4, 4, None, 2, 1, -4, 3]",40,46,"{0, 4, 5}",7,1.0,3.0,best_second,wdaebe9a,7.838343315557117,7.984803389734406,8.607216694063826,7,7,0,1,1,2
2891,"[[1], [], [], [2, 9], [7, 3], [0, 1], [], [6, 8], [], []]","[1, -4, 0, -2, None, 3, 0, -3, 3, 1]",42,48,"{4, 6, 7}",2,6.0,1.0,best_min,wdaebe9a,8.194229304819817,5.736572297479191,8.27614021955846,0,-3,3,0,1,2
2893,"[[2], [], [], [], [], [9, 7], [], [3, 6], [0, 2], [1, 4]]","[4, 0, -3, -3, -2, None, 4, 4, 0, -4]",44,50,"{5, 6, 7}",11,0.0,2.0,best_second,wdaebe9a,7.518607216815251,7.677400430514807,8.294049640102028,8,8,0,1,1,2
2895,"[[9], [], [], [5, 7], [3, 8], [], [0, 9], [], [1, 2], []]","[-3, 0, -4, 0, None, -4, -2, 1, -2, -2]",46,52,"{3, 4, 7}",5,1.0,4.0,best_third,wdaebe9a,8.357493812658563,7.300472814267798,8.655562860681009,1,1,0,1,1,2
2897,"[[], [], [4, 1], [5, 8], [1], [], [], [9, 3], [], [6, 0]]","[1, 3, 4, 2, -2, 4, 4, None, 2, -3]",48,54,"{3, 5, 7}",5,0.0,3.0,best_second,wdaebe9a,8.161375023197486,7.273092595999523,8.50572771330696,6,6,0,1,1,2
2899,"[[7, 5], [], [], [9], [8, 0], [], [3, 9], [], [1, 2], []]","[-3, 0, 2, 2, None, -4, 0, 3, 4, 1]",50,56,"{8, 2, 4}",7,2.0,7.0,best_second,wdaebe9a,8.10470346837111,7.968665700466236,8.731981938347694,6,6,0,1,1,2
2901,"[[], [3, 0], [], [], [], [2, 9], [4], [1, 5], [6, 4], []]","[2, -4, 1, -2, -2, -2, 1, None, 4, -2]",52,58,"{2, 5, 7}",3,0.0,4.0,best_third,wdaebe9a,8.823942326585243,7.740229524763181,9.115260165725912,-1,-1,0,1,1,2
2903,"[[4, 6], [], [], [2], [1, 8], [3, 2], [9, 7], [], [], []]","[None, 1, 1, 4, 2, 3, 2, -3, -2, -4]",54,60,"{0, 1, 4}",4,4.0,1.0,best_second,wdaebe9a,8.908424139496576,7.492760300922379,9.125653563808989,3,3,0,1,1,2
2905,"[[], [], [0, 1], [8, 7], [6, 9], [2, 4], [], [], [7], []]","[-3, 4, 4, 3, -4, None, -4, -1, 4, 2]",56,62,"{1, 2, 5}",11,0.0,6.0,best_second,wdaebe9a,7.862497197230545,7.152268856032539,8.262042843966942,8,8,0,1,1,2
2907,"[[9], [2, 4], [], [0, 9], [], [8, 7], [5, 1], [], [], []]","[0, 2, -1, 1, 2, 3, None, -3, -1, 1]",58,64,"{8, 5, 6}",3,6.0,3.0,best_third,wdaebe9a,8.92757950384347,7.080867896690782,9.073947747070628,4,2,2,0,0,2
2909,"[[], [], [8, 9], [6, 4], [], [], [4], [], [7, 5], [1, 0]]","[4, -1, None, -2, -2, -4, 4, 1, -4, 3]",60,66,"{0, 9, 2}",10,1.0,5.0,best_second,wdaebe9a,8.175829008714596,7.681099001536359,8.651724084373845,7,7,0,1,1,2
2911,"[[], [], [1], [2, 1], [], [6, 4], [], [], [5, 9], [0, 7]]","[-2, -2, -1, -2, -1, -3, -4, -1, None, -4]",62,68,"{8, 4, 5}",2,2.0,1.0,best_min,wdaebe9a,8.927181388251988,7.1693500166706,9.086136768516877,-4,-4,0,1,1,2
2913,"[[], [], [], [9, 0], [7, 5], [], [1, 2], [5], [3, 6], []]","[3, 3, 2, -2, -2, -1, -3, -1, None, 0]",64,70,"{8, 0, 3}",2,5.0,1.0,best_min,wdaebe9a,8.339739766019143,7.653020413804189,8.747193183526933,1,1,0,1,1,2
2915,"[[], [], [0, 7], [], [8, 1], [9, 3], [4, 2], [], [], [3]]","[-4, -2, 2, 0, -3, 1, None, 3, 4, -2]",66,72,"{2, 6, 7}",7,1.0,6.0,best_third,wdaebe9a,7.668561108015897,8.18757739559151,8.65434302956347,5,5,0,1,1,2
2917,"[[], [], [], [8, 6], [1, 2], [9, 0], [], [3, 4], [], [0]]","[0, 1, -1, 0, 0, -4, 2, None, 0, 0]",68,74,"{8, 3, 7}",2,2.0,2.0,best_third,wdaebe9a,8.601718146485926,7.107425474110705,8.804024902413179,2,0,2,0,1,2
2919,"[[], [2, 4], [0, 5], [8, 9], [7, 6], [], [], [], [9], []]","[-3, None, 4, -2, -3, 4, 0, -4, -3, -3]",70,76,"{1, 2, 5}",11,0.0,4.0,best_second,wdaebe9a,7.478169694159785,7.614312146452001,8.24143968982973,8,8,0,1,1,2
2921,"[[], [8], [7, 3], [4, 6], [], [1, 8], [], [9, 0], [], []]","[-3, 2, None, 2, -1, -1, 2, 3, -2, -1]",72,78,"{9, 2, 7}",3,6.0,3.0,best_third,wdaebe9a,7.665284718471351,8.097426298597213,8.59748202264504,4,2,2,0,0,2
2923,"[[], [4, 0], [7, 6], [], [], [3, 8], [], [6], [], [1, 5]]","[-4, -2, 2, 4, -3, 3, 2, -2, 2, None]",74,80,"{9, 3, 5}",9,1.0,1.0,best_second,wdaebe9a,7.467942332285852,7.89655270164304,8.39795910349254,7,7,0,1,1,2
2925,"[[5, 2], [9, 4], [], [0, 6], [], [], [7, 8], [], [], [4]]","[3, -4, -1, None, -4, 1, -4, -3, 3, 1]",76,82,"{0, 3, 5}",6,4.0,6.0,best_second,wdaebe9a,7.875879159496309,8.361708288575842,8.841014310483892,4,4,0,1,1,2
2927,"[[], [], [8, 6], [0], [3, 0], [7, 1], [], [], [], [5, 2]]","[-2, 4, -4, 1, -4, 2, 0, -1, -2, None]",78,84,"{9, 5, 1}",9,2.0,2.0,best_second,wdaebe9a,7.650168700845001,7.572502985020384,8.304989580140361,6,6,0,1,1,2
2929,"[[], [], [], [2, 9], [6, 1], [7, 3], [1], [0, 8], [], []]","[-2, 3, -4, 0, 3, None, -3, -1, -4, 3]",80,86,"{9, 3, 5}",7,3.0,2.0,best_third,wdaebe9a,8.421342865759403,7.687080155783135,8.81314100828505,3,3,0,1,1,2
2931,"[[5, 1], [], [], [], [3, 2], [1], [9, 7], [], [4, 6], []]","[-2, 2, 4, -1, 3, 0, -2, -4, None, -3]",82,88,"{8, 2, 4}",10,1.0,1.0,best_second,wdaebe9a,7.938445551164789,6.961296045910167,8.257644958208227,7,7,0,1,1,2
2933,"[[], [3, 4], [], [4], [], [0, 2], [], [6, 8], [], [5, 7]]","[-1, -3, 4, 0, 1, 4, -4, -3, 1, None]",84,90,"{9, 2, 5}",10,0.0,5.0,best_second,wdaebe9a,8.09101504171053,7.598399329323963,8.567696173589344,8,8,0,1,1,2
2935,"[[5, 3], [], [1, 7], [], [8, 2], [3], [], [], [9, 6], []]","[-3, -2, -2, 0, None, 4, 0, 0, 4, -4]",86,92,"{8, 9, 4}",6,4.0,2.0,best_second,wdaebe9a,7.609862200913555,7.2868764117507,8.154212694914229,4,0,4,0,1,2
2937,"[[], [], [5, 9], [], [], [9], [0, 3], [6, 8], [4, 1], []]","[1, -3, 0, -3, 0, 4, 2, None, 4, 3]",88,94,"{8, 4, 7}",3,7.0,4.0,best_third,wdaebe9a,7.7752758464868625,7.736743682453495,8.449128460502108,4,4,0,1,1,2
2939,"[[4, 1], [], [0, 3], [9, 5], [], [], [], [8, 6], [6], []]","[4, 4, None, -2, -4, -2, 1, 3, 4, 0]",90,96,"{0, 1, 2}",10,0.0,2.0,best_second,wdaebe9a,7.627544390488503,7.106606137727303,8.09346227450118,8,8,0,1,1,2
2941,"[[], [0], [8, 5], [], [6, 2], [], [9, 3], [1, 0], [], []]","[-2, 1, 3, -3, None, 4, 0, 1, -4, 1]",92,98,"{8, 2, 4}",8,1.0,4.0,best_third,wdaebe9a,7.5196924041165385,7.935945103353701,8.442254104751743,7,-1,8,0,1,2
2943,"[[8, 4], [7], [], [1, 7], [], [0, 6], [2, 9], [], [], []]","[4, -2, -1, 2, -4, None, 0, -4, 3, 4]",94,100,"{9, 5, 6}",6,4.0,7.0,best_third,wdaebe9a,8.286017468404763,7.659642954564682,8.71407489954152,7,4,3,0,0,2
2945,"[[3, 7], [2, 0], [6, 8], [], [], [9, 4], [], [], [], [4]]","[2, None, 2, 3, 1, 0, 2, 1, 4, -2]",96,102,"{1, 2, 6}",2,2.0,2.0,best_third,wdaebe9a,8.522379718103537,6.883462586413092,8.699681400989514,6,4,2,0,1,2
2947,"[[6], [7, 9], [0, 6], [1, 4], [5, 8], [], [], [], [], []]","[-1, 3, 3, None, -4, -4, 4, -4, 1, 4]",98,104,"{1, 3, 9}",11,1.0,5.0,best_second,wdaebe9a,7.970049304976135,7.20414929203594,8.351610750626559,7,7,0,1,1,2
2949,"[[], [2, 9], [9], [], [6, 5], [], [], [3, 0], [4, 7], []]","[0, -2, -4, 2, 2, 4, 0, 1, None, 1]",100,106,"{8, 4, 5}",4,2.0,2.0,best_third,wdaebe9a,8.389132521348719,7.853993087224244,8.849944227235596,6,6,0,1,1,2
2951,"[[], [5, 3], [8], [], [], [], [9, 1], [2, 8], [], [0, 4]]","[-2, 2, -4, -3, 0, 3, None, 3, 2, 3]",102,108,"{9, 4, 6}",4,3.0,6.0,best_min,wdaebe9a,8.321421586897877,6.96979066990159,8.551401362745974,5,3,2,0,0,2
2953,"[[2, 8], [3], [4, 9], [], [], [], [], [1, 3], [5, 6], []]","[None, -1, -2, 3, -3, -2, -1, -4, -2, -4]",104,110,"{0, 8, 6}",2,1.0,1.0,best_second,wdaebe9a,8.830104317913793,7.473637108496206,9.059168584174444,-3,-3,0,1,1,2
2955,"[[5, 9], [6, 3], [7, 8], [], [1, 2], [9], [], [], [], []]","[-2, 3, -4, -1, None, 3, -2, 4, -3, -2]",106,112,"{1, 3, 4}",4,4.0,7.0,best_second,wdaebe9a,7.918992488165245,7.67368812926773,8.496786381638575,2,2,0,1,1,2
2957,"[[], [], [4, 5], [], [3, 9], [8, 0], [7, 1], [1], [], []]","[2, -2, None, 3, -4, -2, 3, -3, 4, -4]",108,114,"{8, 2, 5}",5,4.0,7.0,best_second,wdaebe9a,8.549660381553739,8.000349495324684,9.005282288208358,2,2,0,1,1,2
2959,"[[7, 2], [], [], [], [5, 9], [9], [8, 0], [], [3, 1], []]","[-4, 2, -2, -3, 2, 2, None, 3, 4, 1]",110,116,"{8, 1, 6}",8,2.0,5.0,best_second,wdaebe9a,7.829630389150193,7.453561871643373,8.352082671352637,6,6,0,1,1,2
2961,"[[], [2], [], [], [], [9, 3], [5, 8], [1, 2], [4, 0], []]","[-3, -2, 3, 3, 0, 4, None, 1, -2, -3]",112,118,"{3, 5, 6}",9,1.0,3.0,best_second,wdaebe9a,7.7306140660637395,7.556427969440253,8.340217320947033,7,7,0,1,1,2
2963,"[[], [], [8, 0], [1], [], [], [5, 4], [6, 2], [], [3, 1]]","[4, 1, 2, 1, -1, -4, -4, None, -1, 2]",114,120,"{0, 2, 7}",10,2.0,3.0,best_second,wdaebe9a,7.764296006450518,8.371936178759098,8.8065738205036,6,6,0,1,1,2
2965,"[[9], [0, 9], [], [6, 2], [], [4, 7], [], [], [3, 5], []]","[2, -4, 4, 4, -2, -1, -4, 4, None, 1]",116,122,"{8, 2, 3}",8,0.0,6.0,best_third,wdaebe9a,7.798112628829788,7.676473646389156,8.432070937999402,8,8,0,1,1,2
2967,"[[1, 8], [], [], [2], [], [0, 7], [], [6, 4], [], [3, 2]]","[3, 1, -2, -3, -3, None, 3, 2, 0, 0]",118,124,"{5, 6, 7}",3,5.0,1.0,best_min,wdaebe9a,8.338544879988579,7.041411663794811,8.579980179515003,5,5,0,1,1,2
2969,"[[8, 5], [], [3, 6], [6], [1, 7], [], [], [], [], [0, 4]]","[3, 0, 4, -2, -2, 3, 4, 4, 0, None]",120,126,"{0, 9, 8}",5,0.0,4.0,best_second,wdaebe9a,8.152486075780242,6.81783057145415,8.385944904806284,6,3,3,0,1,2
2971,"[[6, 3], [7, 8], [9, 4], [], [], [0, 2], [], [8], [], []]","[3, -2, -4, -4, -2, None, 3, 3, -1, -4]",122,128,"{0, 5, 6}",11,7.0,2.0,best_second,wdaebe9a,8.292047637431354,7.198183577101943,8.580731212220226,6,6,0,1,1,2
2973,"[[], [], [], [2, 0], [], [1], [4, 9], [6, 3], [5, 1], []]","[1, 1, -2, -4, -2, 0, 3, None, 2, -3]",124,130,"{4, 6, 7}",4,6.0,3.0,best_second,wdaebe9a,8.37147353706683,8.189799618728228,8.977777598745481,1,1,0,1,1,2
2975,"[[1], [], [], [], [], [], [5, 4], [6, 9], [0, 1], [2, 3]]","[-1, -1, 1, -1, -4, -2, 3, None, -4, 4]",126,132,"{9, 2, 7}",4,5.0,2.0,best_second,wdaebe9a,8.21716859576607,7.931284761525891,8.777401286867264,5,5,0,1,1,2
2977,"[[3], [9, 2], [], [], [5, 6], [], [], [0, 3], [4, 1], []]","[0, -3, 3, 3, 1, -4, -3, 2, None, -4]",128,134,"{8, 4, 6}",4,4.0,7.0,best_min,wdaebe9a,8.064321960910803,7.982074875081202,8.717027173294822,0,-2,2,0,0,2
2979,"[[], [4, 0], [], [], [], [7, 1], [8, 2], [3, 9], [2], []]","[4, 0, -3, 1, -4, None, -2, -3, -2, -3]",130,136,"{0, 1, 5}",8,4.0,4.0,best_third,wdaebe9a,8.181720455128108,7.719129840906732,8.669914278433902,4,4,0,1,1,2
2981,"[[], [4, 5], [], [9, 0], [5], [], [8, 2], [3, 6], [], []]","[-1, 1, -1, 2, -1, 1, -4, None, -4, 4]",132,138,"{9, 3, 7}",10,3.0,3.0,best_second,wdaebe9a,7.801391320291486,7.062191632286557,8.191463051326926,6,6,0,1,1,2
2983,"[[5], [], [], [], [0, 5], [], [2, 9], [1, 3], [6, 7], []]","[-1, -4, 4, -1, -1, -2, 4, -3, None, -2]",134,140,"{8, 2, 6}",11,6.0,3.0,best_second,wdaebe9a,7.646831391430482,7.052721049232323,8.0861025356691,8,8,0,1,1,2
2985,"[[4, 6], [8], [0, 9], [1, 8], [], [], [], [], [], [7, 5]]","[-3, -2, None, 0, 0, 1, 3, 0, 2, -2]",136,142,"{9, 2, 5}",2,3.0,3.0,best_min,wdaebe9a,8.55256033525353,8.355850041007475,9.152075463844207,0,-1,1,0,0,2
2987,"[[], [0, 7], [5], [2, 5], [1, 8], [], [], [], [6, 9], []]","[3, 2, -1, 1, None, 0, -3, 0, -2, -1]",138,144,"{0, 1, 4}",7,2.0,2.0,best_second,wdaebe9a,7.680637427560936,6.620073206530356,7.977625098784593,5,5,0,1,1,2
2989,"[[2, 5], [], [7, 6], [8], [], [1, 4], [], [], [], [3, 8]]","[None, 1, -4, 0, 4, 4, -2, -1, 2, -1]",140,146,"{0, 4, 5}",10,0.0,1.0,best_second,wdaebe9a,8.145549631783583,8.002694162283937,8.769662508112273,8,8,0,1,1,2
2991,"[[8, 7], [], [], [9], [3, 9], [], [], [2, 1], [5, 6], []]","[None, 4, -4, 4, -2, 2, -1, 0, 0, 1]",142,148,"{0, 1, 7}",5,4.0,3.0,best_min,wdaebe9a,8.189522110748092,7.491645473605133,8.593227877692236,4,4,0,1,1,2
2993,"[[], [4, 0], [], [], [], [7, 1], [8, 2], [9, 3], [2], []]","[0, -3, -1, -3, 1, None, -1, 2, 2, -1]",144,150,"{9, 5, 7}",3,5.0,1.0,best_second,wdaebe9a,7.900266036767701,7.0909098220799835,8.268218880067506,1,1,0,1,1,2
2995,"[[2], [6, 9], [], [], [7, 1], [], [], [5, 3], [0, 2], []]","[-3, -1, -1, -4, None, 1, -3, -4, 2, 1]",146,152,"{1, 4, 9}",5,2.0,5.0,best_third,wdaebe9a,8.105609402299896,7.975908360165539,8.735846677457582,0,0,0,1,1,2
2997,"[[], [9], [4, 8], [1, 9], [], [2, 6], [0, 7], [], [], []]","[0, 0, 4, 4, 3, None, -2, -2, -4, -1]",148,154,"{2, 4, 5}",9,8.0,2.0,best_second,wdaebe9a,7.1098794630722715,7.168579897264035,7.8324109271879205,7,7,0,1,1,2
2999,"[[6, 7], [], [1, 8], [], [3, 5], [], [7], [], [], [4, 2]]","[0, 0, -3, 4, 4, 3, 4, 1, -4, None]",150,156,"{9, 3, 4}",9,1.0,4.0,best_second,wdaebe9a,7.962763930168115,7.529943370601589,8.46252579007393,8,8,0,1,1,2
3001,"[[], [], [1, 0], [], [5, 6], [6], [], [9, 2], [], [3, 8]]","[-3, 2, -3, -2, 4, -2, 0, None, 0, -2]",152,158,"{1, 2, 7}",3,0.0,2.0,best_min,wdaebe9a,7.9402277651457025,6.359573868672378,8.127109185346375,-1,-1,0,1,1,2
3003,"[[], [], [], [], [7], [0, 2], [3, 1], [], [4, 7], [6, 5]]","[-4, -1, -3, -2, 0, -2, 1, -2, -2, None]",154,160,"{9, 6, 1}",4,2.0,1.0,best_second,wdaebe9a,7.848933726364071,7.328437352895162,8.315077007294104,0,0,0,1,1,2
3005,"[[6, 5], [], [3, 1], [1], [], [7, 8], [9, 4], [], [], []]","[None, 1, -4, 1, 2, 0, 0, 1, -1, 0]",156,162,"{0, 5, 7}",2,1.0,2.0,best_third,wdaebe9a,8.461257559085935,7.62657020629066,8.821584877430965,2,1,1,0,0,2
3007,"[[], [], [0, 8], [9, 4], [], [1], [3, 2], [5, 1], [], []]","[3, -1, 2, -4, 0, -2, None, 0, -2, 2]",158,164,"{0, 2, 6}",7,4.0,2.0,best_second,wdaebe9a,7.494430215031565,6.704414354964107,7.868254265520612,5,5,0,1,1,2
3009,"[[5, 1], [], [6, 9], [8, 7], [2, 3], [1], [], [], [], []]","[-2, 1, -4, 2, None, 1, -4, -2, 3, -3]",160,166,"{8, 3, 4}",10,4.0,1.0,best_second,wdaebe9a,7.796469243086058,7.2513449833722134,8.253488028345904,5,5,0,1,1,2
3011,"[[], [5, 2], [7, 3], [], [9, 8], [6, 0], [], [], [], [8]]","[-1, None, 2, 4, -2, -4, -3, -2, 4, 2]",162,168,"{1, 2, 3}",10,2.0,2.0,best_second,wdaebe9a,7.569927655242651,7.713784616598755,8.337348564497175,6,6,0,1,1,2
3013,"[[], [6, 8], [5], [7, 0], [3, 1], [], [], [], [], [2, 5]]","[2, -3, 4, 3, None, -2, -3, -4, -2, -1]",164,170,"{0, 3, 4}",9,1.0,1.0,best_second,wdaebe9a,7.493873886783559,7.1316985104669115,8.021912778985708,5,5,0,1,1,2
3015,"[[1, 4], [4], [], [5, 7], [], [8, 9], [], [6, 2], [], []]","[0, -4, 4, None, 0, 4, -1, 3, 0, -1]",166,172,"{2, 3, 7}",4,1.0,1.0,best_min,wdaebe9a,8.226840890408576,7.553810852008231,8.638879709672835,7,7,0,1,1,2
3017,"[[], [5, 0], [], [6], [2, 8], [], [], [3, 6], [], [1, 4]]","[3, 4, 0, 4, -2, -3, -1, -2, -3, None]",168,174,"{0, 9, 1}",9,1.0,3.0,best_second,wdaebe9a,7.736307096548285,6.812345094177479,8.0702808933939,7,7,0,1,1,2
3019,"[[], [7, 5], [8, 4], [6, 1], [], [], [9, 0], [], [4], []]","[0, 3, -4, None, -4, -3, -4, 4, -1, -4]",170,176,"{1, 3, 7}",11,6.0,4.0,best_second,wdaebe9a,7.792761720816526,7.543802867501509,8.368925174747133,7,7,0,1,1,2
3021,"[[5, 3], [], [7], [], [1, 9], [], [2, 7], [], [4, 0], []]","[4, -2, 4, 3, -3, 1, -4, 4, None, -3]",172,178,"{8, 0, 3}",9,1.0,1.0,best_second,wdaebe9a,7.845807502637805,7.846589975291187,8.539150358768278,7,7,0,1,1,2
3023,"[[], [], [], [], [6, 9], [7, 8], [9], [0, 2], [1, 3], []]","[-3, 3, -1, -2, -1, None, 1, -3, 3, -4]",174,180,"{8, 1, 5}",9,5.0,2.0,best_second,wdaebe9a,7.725771441587952,7.015712420487229,8.125335086714289,6,6,0,1,1,2
3025,"[[], [3, 4], [], [8, 5], [6, 0], [], [], [2], [], [7, 2]]","[3, None, 3, 3, 3, 0, -1, 0, 1, -4]",176,182,"{0, 1, 4}",3,0.0,1.0,best_min,wdaebe9a,7.844240718141812,8.087640287778983,8.66630261400408,6,6,0,1,1,2
3027,"[[], [], [3, 4], [7, 0], [5, 9], [], [1], [], [6, 1], []]","[1, 2, None, 4, 3, 0, -3, 0, -2, 3]",178,184,"{2, 4, 5}",2,0.0,1.0,best_min,wdaebe9a,8.244334047856094,7.015712420487229,8.50086053679534,6,3,3,0,1,2
3029,"[[6, 5], [], [9, 1], [], [8, 3], [], [5], [2, 4], [], []]","[-2, 4, -3, -3, -4, 3, -1, None, 2, 0]",180,186,"{1, 2, 7}",5,7.0,5.0,best_third,wdaebe9a,7.909856667269403,7.119635638017636,8.28374674710613,1,1,0,1,1,2
3031,"[[], [], [], [], [8, 7], [2], [], [3, 1], [6, 0], [5, 2]]","[-3, 0, -1, -2, None, 2, 2, 0, 2, -3]",182,188,"{1, 4, 7}",5,0.0,5.0,best_third,wdaebe9a,8.573195381531523,7.749322464660356,8.936824154997302,4,0,4,0,0,2
3033,"[[], [], [7, 9], [1, 0], [], [], [4, 5], [9], [3, 6], []]","[-4, 2, 0, 3, 1, 3, -3, 3, None, 1]",184,190,"{8, 1, 3}",6,7.0,2.0,best_third,wdaebe9a,7.370860166536716,8.420682291035394,8.720623711420426,5,5,0,1,1,2
