,graph,reward,trialNumber,difficulty,difficulty_2,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df,unchoosen_diff
210,"[[], [3, 9], [0], [], [], [2, 0], [], [], [4, 6], [], [1, 8]]","[-3, 1, 4, -2, -2, 1, 0, 3, 0, -4, None]",159,2,0.0,best_third,w58a3a3f,8.637107288081575,7.577633832602728,8.934586870389676,0,0,0,1,1,2,2.0
212,"[[9, 5], [0, 8], [], [6, 4], [], [], [4], [], [7, 2], [], []]","[3, None, -3, 1, 1, 0, -3, -1, -4, 4, 4]",219,10,3.0,best_second,w58a3a3f,7.498869733976931,5.752572638825633,7.659171367666058,7,7,0,1,1,2,2.0
214,"[[], [], [], [], [9, 6], [7, 8], [1, 3], [8], [], [0, 10], []]","[4, -4, 0, -1, None, -1, -3, 3, -1, 4, -2]",327,11,6.0,best_second,w58a3a3f,7.029087564149662,6.20050917404269,7.390798521735676,8,8,0,1,1,2,3.0
215,"[[], [10, 3], [7, 0], [8, 6], [], [], [], [0], [], [], [4, 5]]","[4, None, 4, -4, 1, -1, 3, 1, -3, 3, 3]",107,6,4.0,best_second,w58a3a3f,7.683403681053826,6.434546518787453,7.935229539816907,4,4,0,1,1,2,6.0
216,"[[7, 6], [], [5, 3], [], [], [3], [], [], [10, 0], [], [9, 1]]","[1, 2, 3, 1, -1, -4, -2, 0, None, 4, -4]",189,2,3.0,best_third,w58a3a3f,8.06777619577889,7.0613343669104385,8.379079889286603,1,1,0,1,1,2,2.0
220,"[[5, 4], [], [], [], [], [4], [1, 9], [2, 8], [], [], [6, 7]]","[-1, -4, 2, 2, 4, -2, -1, 4, 1, -2, None]",323,7,3.0,best_second,w58a3a3f,7.831220214604293,7.130898830296347,8.234034207692043,6,6,0,1,1,2,2.0
221,"[[9, 3], [], [], [], [10], [0, 6], [1, 7], [], [4, 10], [], []]","[1, -4, -4, 4, 3, None, -3, 1, 4, -1, -3]",349,8,3.0,best_second,w58a3a3f,7.67693714581808,6.654152520183219,7.983781068977451,5,5,0,1,1,2,5.0
224,"[[10, 3], [], [6], [], [7, 9], [4, 0], [], [], [2, 6], [], []]","[3, -3, 1, 3, -3, None, 3, -4, -3, -2, 0]",163,9,0.0,best_second,w73a27fb,8.419580362549237,8.816853240627426,9.33087517360492,6,6,0,1,1,2,2.0
225,"[[5, 2], [], [], [], [], [], [], [3], [0, 9], [1, 4], [7, 3]]","[-3, -1, -4, -3, 4, 0, 2, 4, None, 2, 3]",219,9,2.0,best_second,w73a27fb,8.6921543938039,8.512180649592693,9.299266581170585,6,6,0,1,1,2,4.0
226,"[[], [], [], [], [], [3, 2], [7, 5], [4, 0], [9, 10], [10], []]","[-4, -3, -4, -2, 3, -4, None, 3, -3, -4, 2]",55,11,7.0,best_second,w73a27fb,7.73718007783463,8.10711747075039,8.632127729508337,6,6,0,1,1,2,2.0
228,"[[8, 4], [], [], [], [], [], [3, 10], [1, 2], [4], [6, 7], []]","[2, 0, -2, 0, 3, -4, -4, 3, -2, None, 1]",375,5,5.0,best_second,w73a27fb,8.811503250158239,9.204825191288071,9.72046575062778,3,3,0,1,1,2,1.0
231,"[[7, 2], [10, 4], [], [], [], [8, 9], [1, 0], [], [9], [], []]","[3, -4, -2, -2, -1, -4, None, 1, 1, 3, 2]",215,6,5.0,best_second,w73a27fb,8.405591014834934,9.0940312495758,9.500993027872797,4,1,3,0,1,2,3.0
233,"[[], [3, 2], [], [], [], [], [9], [6, 9], [4, 0], [], [1, 8]]","[-2, 3, 3, 0, 0, 2, 2, -1, 1, 2, None]",173,5,0.0,best_second,w73a27fb,8.538367426647644,8.39660622842712,9.16303909885817,6,6,0,1,1,2,2.0
234,"[[], [], [10, 0], [], [7, 2], [9, 1], [], [3, 6], [], [1], []]","[4, -1, -2, 4, None, 3, 0, 1, 0, 0, 2]",249,4,6.0,best_third,w73a27fb,9.070043286437459,8.889446165318288,9.676900579444158,5,2,3,0,0,2,4.0
235,"[[7, 4], [], [], [5], [9, 1], [], [], [2, 6], [3, 5], [], []]","[None, 2, -1, 1, 2, 4, -3, -4, -3, -2, -1]",133,8,0.0,best_second,w73a27fb,8.667680024690174,8.407824654360873,9.23921933152656,4,4,0,1,1,2,2.0
236,"[[], [], [], [], [], [0], [], [5, 0], [4, 3], [10, 8], [2, 1]]","[-4, -3, 4, -1, -2, -3, -1, -4, -3, None, 3]",61,10,6.0,best_second,w73a27fb,7.9102237070973445,7.506591780070841,8.421562960400987,7,7,0,1,1,2,1.0
237,"[[], [], [9, 4], [], [3, 10], [], [5], [], [6, 5], [1, 7], []]","[-4, 4, None, -3, -4, 0, -3, -4, 4, 4, 2]",87,11,8.0,best_second,w73a27fb,7.723120092266331,7.531016332077916,8.32457884513685,8,8,0,1,1,2,5.0
238,"[[9], [], [], [], [5, 7], [1, 6], [], [2, 3], [], [], [0, 9]]","[-3, 1, -1, 4, None, 4, 3, -4, 3, 1, 1]",235,7,1.0,best_second,w73a27fb,8.854379458771108,8.17695386822578,9.26501793326688,7,7,0,1,1,2,5.0
239,"[[3, 8], [], [], [], [], [9], [5, 9], [0, 10], [], [], [1, 4]]","[-1, -3, 0, -2, 4, -1, -1, None, 4, -3, 3]",383,7,1.0,best_third,w73a27fb,8.213381737034572,8.165079258805068,8.882530508433621,7,7,0,1,1,2,6.0
240,"[[10], [], [0, 10], [], [], [9, 8], [3, 1], [6, 5], [], [], []]","[-4, 4, -1, -4, -4, 1, -3, None, -4, 4, 4]",361,8,5.0,best_third,w73a27fb,9.285355075781629,8.074649075066652,9.546098067659527,5,5,0,1,1,2,8.0
243,"[[5, 9], [7, 2], [], [0, 4], [8, 10], [], [], [2], [], [], []]","[4, 4, -1, None, -4, 1, 0, 2, -4, 4, 4]",209,9,0.0,best_second,w73a27fb,7.81762544305337,8.063692634269515,8.641179171197228,8,8,0,1,1,2,8.0
246,"[[], [], [], [0, 7], [], [8], [10, 3], [], [], [5, 8], [4, 2]]","[-4, 0, -3, -2, 4, -2, None, -2, 0, 3, 1]",301,9,4.0,best_second,w73a27fb,8.345930261979015,7.329749689041512,8.654691704601872,5,5,0,1,1,2,2.0
247,"[[7], [0, 7], [], [], [], [], [4, 3], [], [10, 6], [], [2, 9]]","[3, -2, -1, 3, -4, 1, 1, -2, None, 1, 0]",59,5,2.0,best_min,w73a27fb,8.312871394342617,8.887376485379763,9.333884558067638,4,4,0,1,1,2,2.0
248,"[[5, 10], [4, 9], [], [2, 6], [9], [], [], [], [3, 0], [], []]","[2, 2, -4, -3, -1, -2, -2, -1, None, -4, -1]",195,5,3.0,best_second,w73a27fb,8.457867725331424,8.639056779173076,9.245610986058102,1,0,1,0,1,2,2.0
250,"[[], [], [], [7, 8], [5, 0], [], [9, 4], [8], [], [1, 2], []]","[0, 0, 4, -4, 3, 2, None, 2, 0, -2, 3]",277,4,3.0,best_second,w73a27fb,7.842278779117352,7.039660349862076,8.212297138229768,5,5,0,1,1,2,4.0
255,"[[10, 8], [0, 3], [4, 7], [5, 9], [7], [], [], [], [], [], []]","[2, None, -1, 2, 2, -4, -1, 0, -2, -3, 1]",145,4,4.0,best_second,w73a27fb,9.084777149000837,6.9411900550683745,9.195531256322475,3,3,0,1,1,2,1.0
256,"[[], [3, 10], [], [6, 7], [5, 8], [8], [], [], [], [], [2, 9]]","[3, None, -1, 3, -1, 4, -2, -1, -4, 3, 4]",83,5,1.0,best_second,w73a27fb,8.745602852402946,8.0805469658245,9.160414563206457,7,7,0,1,1,2,1.0
257,"[[], [0], [], [7, 5], [], [], [], [], [1, 0], [3, 10], [6, 4]]","[-1, -2, 2, -3, 1, 3, -4, -3, 3, None, 1]",363,5,0.0,best_third,w73a27fb,9.569412440514636,8.188966863648874,9.793672686528922,2,-3,5,0,1,2,6.0
258,"[[7, 5], [6], [], [4, 0], [2, 9], [], [], [], [], [], [1, 6]]","[2, 4, -4, None, -2, -4, 3, 4, -1, -2, 0]",13,10,0.0,best_second,w73a27fb,7.6004023345004,8.304247465078474,8.705993714307901,6,-6,12,0,0,2,8.0
262,"[[], [0, 10], [3, 8], [], [7, 6], [], [], [6], [], [2, 1], []]","[-3, 2, 2, 0, -4, 1, 3, 3, 4, None, 3]",319,4,2.0,best_third,w73a27fb,8.799963219507,8.133587417660966,9.21433239324572,6,6,0,1,1,2,6.0
263,"[[4], [], [0, 4], [6, 8], [], [7, 3], [], [9, 1], [], [], []]","[0, 3, -2, 3, -4, None, 3, 0, 1, -1, -3]",323,4,2.0,best_second,w73a27fb,8.383890344101816,7.746300662231439,8.808070154764538,6,6,0,1,1,2,4.0
268,"[[], [], [1], [], [], [3, 4], [9, 10], [2, 1], [5, 6], [], []]","[3, -1, -2, -4, -3, -3, 3, 1, None, 4, -2]",15,11,5.0,best_second,w73a27fb,7.979338895262328,7.3783837129967145,8.416267272826277,7,7,0,1,1,2,1.0
270,"[[5, 10], [], [], [], [], [10], [3, 9], [1, 4], [6, 7], [], []]","[3, -2, 1, 4, 4, 4, -1, -4, None, -2, -4]",333,6,1.0,best_third,w73a27fb,12.111954255262486,7.884952945759814,12.126439437333612,3,3,0,1,1,2,6.0
271,"[[10, 1], [], [], [7, 4], [], [], [5, 2], [], [], [3, 6], [1]]","[4, -4, -4, -1, -3, -2, 4, -1, 4, None, -4]",199,4,8.0,best_second,w73a27fb,8.589141690728823,8.850087606689566,9.421168397567744,2,2,0,1,1,2,2.0
272,"[[], [4, 2], [], [8, 5], [2], [0, 6], [], [], [10, 9], [], []]","[-3, 0, 0, None, -1, 0, 1, -1, 0, 2, 4]",57,4,2.0,best_second,w73a27fb,8.930361883909434,7.427738840532894,9.131188933670744,4,4,0,1,1,2,4.0
275,"[[6, 4], [], [], [5, 10], [], [10], [], [2, 1], [7, 0], [], []]","[-3, -4, 4, -2, -2, -2, -1, 4, None, 3, 1]",391,11,8.0,best_second,w73a27fb,8.203304026795282,7.1929342212158,8.513586695822127,8,8,0,1,1,2,1.0
277,"[[7, 3], [], [10, 8], [], [], [], [], [3], [5, 6], [], [9, 4]]","[3, 0, None, 1, 3, 0, -1, 0, 2, 4, -4]",27,2,7.0,best_second,w73a27fb,8.450625947144125,8.46779284112111,9.152287440527566,2,0,2,0,0,2,1.0
278,"[[8, 6], [], [], [], [], [], [5, 2], [3], [1, 4], [], [7, 3]]","[None, -2, 0, 1, 2, -1, -2, -1, 4, 0, 3]",77,7,2.0,best_second,w73a27fb,7.953669778649798,7.753623546559747,8.55159461813357,6,6,0,1,1,2,1.0
279,"[[8, 10], [], [6, 7], [1], [3, 1], [0, 2], [], [], [], [], []]","[1, 0, 3, 0, 0, None, 2, -2, 1, -3, -1]",271,4,5.0,best_third,w73a27fb,8.851090687664982,7.4999765409521215,9.081256218564645,5,5,0,1,1,2,2.0
280,"[[], [], [0], [], [1, 3], [], [2, 0], [8, 5], [], [], [4, 7]]","[1, 3, -4, -1, 1, 2, 0, -1, 0, 1, None]",81,4,2.0,best_third,w73a27fb,8.409162447202533,6.839476438228843,8.598035579260339,4,4,0,1,1,2,2.0
281,"[[8, 1], [], [], [2, 10], [], [], [5, 4], [], [1], [6, 3], []]","[2, 2, -1, 2, -3, 1, 2, -1, -4, None, -2]",191,3,4.0,best_min,w73a27fb,8.989444293202451,7.878912912297132,9.274066062856727,3,1,2,0,0,2,4.0
284,"[[], [], [9, 8], [], [], [3, 7], [4, 1], [], [], [8], [5, 6]]","[2, -4, -3, 0, 1, -4, 3, -3, -1, -4, None]",369,8,7.0,best_second,w73a27fb,8.337109129562474,8.780018887869153,9.275940829060131,4,4,0,1,1,2,3.0
285,"[[1, 8], [4, 6], [], [], [], [], [], [9, 3], [10, 2], [3], []]","[None, -1, 3, -2, 3, 1, 1, 0, -4, 0, -1]",223,4,2.0,best_second,w73a27fb,9.050406334059858,6.967909201801884,9.167745974343763,2,2,0,1,1,2,4.0
288,"[[9, 8], [], [], [4, 7], [7], [], [], [], [2, 10], [6, 1], []]","[None, -1, -4, 0, -1, -2, 3, 4, 0, 2, -3]",327,7,3.0,best_second,w73a27fb,7.823645930834953,7.4489161025442,8.346642090221197,5,5,0,1,1,2,1.0
289,"[[], [], [], [6, 2], [], [], [], [1, 5], [7, 3], [4], [9, 4]]","[4, -2, -2, -4, -1, 2, 3, 3, None, 0, 3]",75,7,1.0,best_second,w73a27fb,7.904703913873747,7.88344635413774,8.587092318795905,5,5,0,1,1,2,5.0
290,"[[], [6, 5], [], [], [0, 3], [], [], [1, 4], [10, 9], [], [9]]","[-4, 3, 0, -3, 0, -2, 2, None, -4, -1, -3]",11,7,5.0,best_second,w73a27fb,7.791109510610028,6.956545443151569,8.151333337900434,5,5,0,1,1,2,1.0
291,"[[9], [8, 4], [], [], [3, 6], [], [], [], [2, 5], [], [0, 9]]","[-2, None, 4, -3, -4, 1, -1, 4, 2, 2, -4]",381,9,1.0,best_second,w73a27fb,8.84419212624497,6.5998704992128365,8.944811104165534,6,6,0,1,1,2,2.0
294,"[[], [], [9, 4], [7, 1], [], [3, 8], [], [], [6, 0], [4], []]","[-4, 3, -1, 3, -4, None, 1, -4, -4, 0, -2]",185,10,0.0,best_second,w73a27fb,8.599141774063405,7.681560362559537,8.935113740791747,6,6,0,1,1,2,5.0
295,"[[], [9, 3], [4, 5], [0, 6], [5], [], [], [], [], [7, 10], []]","[-1, None, 3, -2, 1, -3, 0, 0, 3, 0, -4]",43,3,4.0,best_min,w73a27fb,9.289243969571649,7.319202458767849,9.419709489868554,0,0,0,1,1,2,1.0
296,"[[5, 3], [], [], [], [], [3], [7, 2], [], [10, 6], [], [4, 1]]","[-4, -2, 1, -1, -3, -4, 4, 0, None, -1, -4]",337,8,3.0,best_second,w73a27fb,8.205218426395412,8.411610428841172,9.006754319877505,5,4,1,0,1,2,1.0
301,"[[], [], [], [10, 0], [6, 2], [4, 7], [], [9, 1], [], [], [0]]","[2, -3, -1, 4, 2, None, 4, -3, 4, -4, -2]",349,10,3.0,best_second,w73a27fb,9.158415299111264,7.968665700466236,9.423999084079178,6,1,5,0,1,2,1.0
302,"[[], [], [], [1], [], [3, 1], [], [4, 9], [7, 10], [], [2, 6]]","[4, 0, 2, 0, 4, 0, -3, 3, None, 0, -1]",123,7,3.0,best_second,w73a27fb,7.878534196140362,6.880384082186005,8.192016914536875,7,7,0,1,1,2,5.0
303,"[[], [2], [], [5, 4], [8, 10], [0, 6], [], [], [], [1, 2], []]","[-3, -1, -2, None, 2, -4, 3, -4, 1, -1, 0]",227,5,2.0,best_second,w73a27fb,8.600798775271034,8.741775706924702,9.366831168735617,3,2,1,0,1,2,6.0
304,"[[], [10], [3, 7], [], [9, 2], [], [], [], [1, 10], [5, 0], []]","[2, 4, 0, -2, None, 4, 3, 0, 1, -3, 3]",395,2,5.0,best_third,w73a27fb,8.900412690577081,7.143617602704122,9.0595174822416,1,1,0,1,1,2,2.0
306,"[[], [], [7, 1], [9], [2, 10], [], [], [], [3, 9], [], [0, 6]]","[2, -1, -4, 1, None, 0, -2, -2, -1, 4, 1]",141,7,3.0,best_second,w73a27fb,8.688622307043769,8.286269452783065,9.200593020521302,3,-5,8,0,0,2,4.0
310,"[[], [7, 6], [8], [], [], [], [0, 9], [4, 5], [], [], [2, 8]]","[-2, None, -3, 4, 4, -3, -2, 4, -4, -4, -2]",147,11,7.0,best_second,w73a27fb,8.246171559857563,6.558197802812268,8.415603335654604,8,8,0,1,1,2,2.0
312,"[[], [], [8], [6, 9], [2, 8], [], [], [0, 1], [], [], [3, 7]]","[-3, 2, -4, -1, 2, 1, -3, 0, -4, -4, None]",389,6,3.0,best_second,w73a27fb,8.644706511715196,8.592486175451668,9.311994025702683,2,-4,6,0,0,2,5.0
313,"[[7, 3], [], [], [], [], [], [4, 8], [3], [], [2, 1], [9, 6]]","[-2, -2, -3, 3, 4, -3, -4, -4, 1, 1, None]",371,2,5.0,best_min,w73a27fb,9.076466063419854,7.9215356321335495,9.3502762122737,0,0,0,1,1,2,1.0
315,"[[], [], [9, 10], [], [], [6, 4], [4], [], [], [7, 0], [8, 3]]","[-3, -4, None, 1, 0, 0, 1, -1, -2, 0, 3]",63,5,2.0,best_second,w73a27fb,8.27359179819963,8.753213480544126,9.234935418831563,4,4,0,1,1,2,2.0
316,"[[], [2], [], [8, 7], [], [], [1, 2], [10, 4], [0, 5], [], []]","[-3, 4, 1, None, -4, 2, 4, -4, 0, -1, 3]",355,6,2.0,best_third,w73a27fb,9.225819942824568,7.942006808489857,9.470240063415512,2,2,0,1,1,2,7.0
317,"[[], [9, 10], [], [8], [], [], [3, 8], [], [], [2, 5], [4, 0]]","[1, None, 0, 0, -1, 4, 3, -3, 2, 3, 0]",175,6,1.0,best_second,w73a27fb,8.453401058328458,7.591861714889934,8.805674944038582,7,3,4,0,1,2,2.0
322,"[[], [10], [], [], [6, 0], [], [], [4, 8], [2, 5], [1, 10], []]","[-2, 1, -3, 3, -4, 3, -1, None, 2, -4, -2]",45,9,1.0,best_second,w73a27fb,8.867709208039386,7.942006808489857,9.201400530406708,5,5,0,1,1,2,1.0
323,"[[6, 10], [], [], [], [5, 8], [], [10], [9, 4], [], [3, 1], []]","[4, -4, -4, 3, -3, 2, -1, None, -2, 1, -4]",343,7,1.0,best_third,w73a27fb,9.26955223160803,7.7706452341291765,9.471087945687758,4,-1,5,0,0,2,7.0
324,"[[2, 9], [3, 10], [4, 5], [10], [], [], [], [], [], [8, 7], []]","[None, -4, -1, 1, 0, -2, -2, -2, 3, 3, 4]",387,7,5.0,best_second,w73a27fb,8.70450228972123,7.041411663794811,8.877939834725023,6,6,0,1,1,2,2.0
325,"[[9, 2], [], [], [], [8, 7], [], [], [6, 3], [10, 5], [2], []]","[-1, -1, -3, -4, None, 0, -1, -3, -1, -3, 1]",167,4,1.0,best_second,w73a27fb,9.322150047028188,8.28349412616251,9.62509552699144,0,-1,1,0,1,2,3.0
326,"[[], [9, 6], [], [7], [], [], [0, 5], [], [], [8, 2], [3, 7]]","[4, None, 3, 1, 0, 2, 1, -4, 0, 4, -4]",105,3,1.0,best_third,w73a27fb,8.14902386805177,7.669495251007694,8.630700432209833,7,7,0,1,1,2,2.0
331,"[[8, 9], [], [7, 1], [0, 4], [6, 10], [], [], [1], [], [], []]","[3, -2, -2, None, 4, 4, -1, 1, 3, -1, 0]",379,3,4.0,best_min,w73a27fb,7.529943370601589,7.4223737009868245,8.170468578330674,6,6,0,1,1,2,1.0
333,"[[7, 10], [], [], [9, 6], [], [], [], [8, 5], [], [6], [1, 4]]","[None, -1, 4, 1, -2, -3, 2, -1, 4, -3, 2]",303,4,2.0,best_min,w73a27fb,7.688455356549944,7.785720896534625,8.431199478249262,3,3,0,1,1,2,1.0
335,"[[4, 9], [10], [], [], [8, 3], [], [], [1, 10], [], [6, 5], []]","[None, -4, 2, -2, -4, 4, -1, -4, 3, 2, -2]",251,8,2.0,best_second,w73a27fb,7.926241523170962,8.323851131338817,8.837681215593195,6,6,0,1,1,2,5.0
336,"[[], [], [8, 1], [5, 10], [], [6, 9], [], [], [1], [], [0, 7]]","[-4, -2, -2, None, -3, 4, -1, 0, 0, 4, -4]",101,11,0.0,best_second,w73a27fb,7.630946580890459,8.079308192051963,8.57300625623545,8,8,0,1,1,2,4.0
338,"[[9, 4], [], [], [7, 2], [], [], [3, 10], [], [], [4], [5, 1]]","[3, 0, 1, 1, -3, 2, None, 3, -2, 3, 3]",181,2,3.0,best_third,w73a27fb,8.277920258172143,7.692113339595466,8.72029728739272,5,5,0,1,1,2,2.0
339,"[[8, 3], [], [0, 7], [], [5], [], [], [9, 1], [], [], [4, 5]]","[2, -2, None, -4, -1, 1, -1, 4, -2, 2, -4]",157,6,6.0,best_second,w73a27fb,8.348537825386098,7.643003635560718,8.749732464370808,6,6,0,1,1,2,2.0
340,"[[10], [0, 10], [4, 6], [], [], [], [], [2, 8], [3, 9], [], []]","[4, 2, 1, -3, -1, 3, 2, None, 4, -2, -1]",267,2,6.0,best_min,w73a27fb,7.692113339595466,8.536014945656826,8.893572718629306,3,2,1,0,0,2,3.0
345,"[[5, 8], [10, 3], [0, 1], [], [], [], [9, 4], [], [], [4], []]","[3, -4, None, -3, 4, 3, -2, 3, -4, -4, 0]",255,10,7.0,best_second,w73a27fb,7.556427969440253,7.431299675155903,8.1886891244442,6,6,0,1,1,2,3.0
346,"[[], [10, 7], [5], [2, 5], [], [], [], [8, 6], [], [], [0, 4]]","[4, None, 2, 2, -3, 2, -4, -4, 0, -1, 3]",279,11,6.0,best_second,w73a27fb,7.742402021815782,6.858565034791365,8.08794755464267,7,7,0,1,1,2,4.0
347,"[[9], [], [4, 1], [10, 2], [], [], [], [], [0, 9], [], [6, 7]]","[2, -4, 4, None, 1, -2, -2, -3, -3, -4, -2]",3,8,8.0,best_second,w73a27fb,7.86940171257709,7.633369649679584,8.45126704130007,5,5,0,1,1,2,1.0
348,"[[], [], [4, 5], [], [7, 1], [0, 9], [10, 3], [], [], [], [3]]","[-1, 3, None, 1, 3, 2, 4, -1, 0, -2, -2]",21,5,4.0,best_second,w73a27fb,8.550627967502475,7.347943823148688,8.81314100828505,6,1,5,0,0,2,4.0
351,"[[4], [], [9, 6], [], [], [], [5, 3], [], [], [7, 1], [0, 4]]","[3, 4, None, -3, 1, 3, -4, -1, 2, 3, 3]",347,9,1.0,best_second,w73a27fb,7.456454555176209,8.078998258685155,8.508354242749034,7,7,0,1,1,2,6.0
353,"[[], [], [], [], [7, 10], [6, 1], [1], [0, 2], [], [], [3, 8]]","[-2, -4, -4, 2, None, 1, -3, 2, -2, -2, 4]",93,6,6.0,best_second,w73a27fb,8.01829613851552,7.684324067681155,8.558143177745192,6,6,0,1,1,2,2.0
358,"[[4, 2], [], [], [], [], [10, 9], [1, 3], [], [0, 6], [], [9]]","[4, 4, -1, 0, -2, 0, 1, 4, None, 2, -3]",233,3,1.0,best_min,w73a27fb,7.690286020676767,7.556950572012899,8.318742252692399,5,5,0,1,1,2,1.0
359,"[[], [2, 4], [], [], [], [], [8, 3], [], [3], [10, 1], [7, 0]]","[1, 2, -4, -4, -3, -2, -1, 4, -1, None, -1]",5,4,2.0,best_second,w73a27fb,8.470101583882387,7.877397186353287,8.910045761473558,3,3,0,1,1,2,1.0
361,"[[], [4], [], [], [], [1, 4], [10, 7], [2, 3], [], [], [8, 9]]","[-4, 4, -3, 3, 1, 1, None, 4, -3, -2, -4]",285,11,1.0,best_second,w73a27fb,7.81923445385907,8.033334015880062,8.624970783589669,7,7,0,1,1,2,1.0
363,"[[], [], [], [2, 4], [], [7, 1], [], [1], [6, 0], [8, 3], []]","[-4, -1, 4, 1, 0, 4, 4, 3, 4, None, -1]",269,6,8.0,best_min,w73a27fb,7.717351272185329,6.919683849847411,8.08886878916199,8,8,0,1,1,2,4.0
368,"[[], [], [], [9, 2], [], [], [8, 10], [], [7, 4], [2], [1, 5]]","[3, 4, -4, -4, -3, 2, None, 4, 2, -4, -4]",393,7,5.0,best_third,w73a27fb,8.445911989411274,8.253488028345904,9.04735074348172,6,6,0,1,1,2,2.0
369,"[[], [9, 10], [], [], [], [], [], [3], [7, 3], [0, 2], [5, 4]]","[0, None, 4, -4, -2, 4, 1, 0, 3, -1, -2]",317,4,5.0,best_third,w73a27fb,8.555451903533328,7.559038255443383,8.869538777193739,3,3,0,1,1,2,6.0
370,"[[4, 1], [6, 5], [], [10, 7], [8, 9], [], [], [], [], [], [7]]","[None, -3, -3, -1, 1, -2, 2, 1, -1, 2, 4]",241,5,1.0,best_second,w73a27fb,8.886270902072013,7.950854857719988,9.217216675915614,3,3,0,1,1,2,4.0
371,"[[], [4], [7, 0], [], [], [1, 4], [2, 9], [], [], [10, 8], []]","[-2, -1, 0, 1, 1, -2, None, -1, 4, 2, -2]",365,7,2.0,best_second,w73a27fb,7.9786537290827315,8.579228582335691,9.016391478941248,6,6,0,1,1,2,1.0
372,"[[5, 7], [], [10, 3], [], [8, 9], [], [0, 4], [], [], [], [3]]","[-3, 4, -1, 0, 0, 3, None, 1, -4, 3, -1]",351,5,3.0,best_min,w73a27fb,8.631235907456897,8.216358332386156,9.1381996941985,3,3,0,1,1,2,2.0
373,"[[5, 4], [6], [], [], [], [], [], [0, 9], [], [8, 2], [1, 6]]","[4, -4, -4, 4, 4, -1, -3, None, 0, -4, 3]",179,11,0.0,best_second,w73a27fb,7.374001859350161,7.80994708647679,8.30844552038576,8,8,0,1,1,2,4.0
374,"[[], [], [9, 0], [], [], [8, 1], [], [10, 2], [1], [], [6, 3]]","[-3, -4, 1, -2, -3, -4, 1, None, 2, -4, 4]",281,6,6.0,best_second,w73a27fb,7.962763930168115,8.539737155851132,8.985320060649112,5,2,3,0,1,2,1.0
375,"[[7, 9], [], [1, 3], [], [6, 10], [0, 2], [10], [], [], [], []]","[-3, -1, 4, 2, 3, None, 2, 1, 2, -4, 3]",183,8,2.0,best_second,w73a27fb,8.200288260287554,8.131530710604252,8.859505484519133,6,6,0,1,1,2,5.0
376,"[[], [], [1, 10], [], [], [4, 3], [], [8, 6], [6], [2, 5], []]","[-3, 2, 2, -3, 4, -4, 2, -3, -1, None, 4]",197,7,1.0,best_second,w73a27fb,8.540909718033554,7.597897950521784,8.869679374733515,6,0,6,0,0,2,2.0
379,"[[], [], [3, 5], [5], [], [], [7, 9], [1, 8], [], [4, 0], []]","[3, -3, -3, -2, -3, -3, None, -4, 4, 4, 4]",189,9,1.0,best_second,w73a27fb,8.118802996980035,8.137688184977604,8.821289805136113,7,7,0,1,1,2,7.0
381,"[[], [], [0], [10, 5], [3, 9], [], [2, 0], [], [], [1, 7], []]","[2, -3, -2, -4, None, 1, -3, -2, 4, -3, -3]",203,3,1.0,best_min,w73a27fb,8.92757950384347,8.06117135969092,9.278466201023782,-3,-6,3,0,0,2,4.0
382,"[[4, 8], [], [7], [], [9, 3], [], [2, 7], [], [10, 1], [], []]","[None, -3, 3, -1, -3, -2, 4, -3, -3, 1, -2]",207,3,0.0,best_second,w73a27fb,9.169622538697624,8.240121298076472,9.502263438685219,-2,-6,4,0,0,2,2.0
384,"[[], [3, 6], [1, 7], [], [8], [], [], [0, 5], [], [], [4, 8]]","[3, -4, None, -2, -1, -3, 1, 3, 1, 1, 1]",19,9,6.0,best_second,w73a27fb,8.043663352393944,7.283448228756631,8.42704964156327,6,6,0,1,1,2,3.0
386,"[[4, 5], [], [], [], [5], [], [], [2, 1], [7, 10], [], [3, 6]]","[3, 2, 1, -2, 1, 3, 3, -4, None, 3, -2]",161,4,5.0,best_min,w73a27fb,8.45807992692373,8.03073492409854,8.960082528170402,1,1,0,1,1,2,1.0
387,"[[3, 2], [], [6, 10], [9, 1], [], [4], [], [5, 4], [], [], []]","[None, 0, 3, -3, -3, -2, 3, 2, 1, -4, -2]",91,9,5.0,best_second,w73a27fb,8.063377822367025,6.956545443151569,8.348774539791274,6,6,0,1,1,2,4.0
388,"[[7, 3], [], [1], [5, 8], [], [], [], [6, 10], [], [2, 1], []]","[None, 4, -2, -3, 2, -3, -4, 2, -1, -1, 4]",273,10,2.0,best_second,w73a27fb,8.214194414852562,7.656337166430183,8.666647144584577,6,6,0,1,1,2,2.0
390,"[[], [7, 9], [], [], [0, 10], [2, 8], [5, 4], [9], [], [], []]","[-3, 4, -3, 4, -3, 0, None, -4, -4, -1, -2]",85,2,4.0,best_second,w73a27fb,8.773229786032472,8.35819745992578,9.280146246220145,-3,-4,1,0,1,2,1.0
391,"[[], [], [3, 6], [4, 9], [], [8, 10], [7, 0], [], [10], [], []]","[-1, -4, None, 4, -3, 4, -4, -4, -4, 3, 2]",275,11,1.0,best_second,w73a27fb,7.953669778649798,7.821643126239982,8.582793648500187,7,7,0,1,1,2,3.0
